Sæson,KampID,Dato,Tid,Sted,Køn,Alder,Liga,Pulje,Hjemmehold,Udehold,Resultat,Dommer 1,Dommer 2
2025-2026,15085,2026-02-01,16:00,Strandby Fritidscenter Hal 1,Mænd,Senior,2. Division Herrer,Vest NORD,Strandby tornados 2,Sindal Dragons,5-4,Jacob Frejlev,Henrik Pedersen
2025-2026,15089,2026-02-28,10:30,Arena Nord Idrætshallen,Mænd,Senior,2. Division Herrer,Vest NORD,Frederikshavn Blackhawks,Strandby tornados,,Jacob Frejlev,Henrik Pedersen
2025-2026,15091,2026-03-01,13:00,Sindal Hallen Hallen,Mænd,Senior,2. Division Herrer,Vest NORD,Sindal Dragons,Grindsted & Uggerhalne Idrætsforening,,Andreas Toft Larsen,Patrick Huus Bols
2025-2026,15090,2026-03-03,20:00,Aab Hallen Hal 1,Mænd,Senior,2. Division Herrer,Vest NORD,AaB Floorball,Strandby tornados 2,,Torben Bach Rafn,Henrik Pedersen
2025-2026,15095,2026-03-15,14:00,Strandby Fritidscenter Hal 1,Mænd,Senior,2. Division Herrer,Vest NORD,Strandby tornados,Brønderslev Hot Shots FC,,Jacob Frejlev,Henrik Pedersen
2025-2026,15094,2026-03-15,16:00,Strandby Fritidscenter Hal 1,Mænd,Senior,2. Division Herrer,Vest NORD,Strandby tornados 2,Frederikshavn Blackhawks,,Jacob Frejlev,Henrik Pedersen
2025-2026,15093,2026-03-16,20:30,Grindsted Hallen Hallen,Mænd,Senior,2. Division Herrer,Vest NORD,Grindsted & Uggerhalne Idrætsforening,AaB Floorball,,Klaus Holze Thøgersen,Henrik Pedersen
2025-2026,15099,2026-03-28,14:15,Aab Hallen Hal 1,Mænd,Senior,2. Division Herrer,Vest NORD,AaB Floorball,Sindal Dragons,,D-Grindsted Floorball .,D-Grindsted Floorball .
2025-2026,15098,2026-03-28,16:00,Abildgaard Hallen Hal 1,Mænd,Senior,2. Division Herrer,Vest NORD,Frederikshavn Blackhawks,Grindsted & Uggerhalne Idrætsforening,,Jacob Frejlev,Henrik Pedersen
2025-2026,15097,2026-03-29,16:00,Brønderslev Hallen Hal 1,Mænd,Senior,2. Division Herrer,Vest NORD,Brønderslev Hot Shots FC,Strandby tornados 2,,Jacob Frejlev,Henrik Pedersen
2025-2026,15560,2025-10-25,14:00,Tornhøj Idrætscenter Hal 1,Mænd,Senior,2. Division Herrer,Vest SYD,Aalborg Flyers FC,Esbjerg Sharks,1-7,Andreas Toft Larsen,Patrick Huus Bols
2025-2026,15562,2025-11-08,14:30,EFI Hallen Efi Hal Hal 1,Mænd,Senior,2. Division Herrer,Vest SYD,Esbjerg Sharks,Randers Raptors FC,9-1,Martin Fløe Hansen,Michael Langendorff
2025-2026,15566,2025-11-29,14:00,Randers Statsskole Hallen,Mænd,Senior,2. Division Herrer,Vest SYD,Randers Raptors FC,Aalborg Flyers FC,3-7,D-Århus Floorball .,D-Århus Floorball .
2025-2026,15558,2025-12-13,13:30,Randers Statsskole Hallen,Mænd,Senior,2. Division Herrer,Vest SYD,Randers Raptors FC,Esbjerg Sharks,0-10,D-Århus Floorball .,D-Århus Floorball .
2025-2026,15569,2026-01-24,16:30,Randers Statsskole Hallen,Mænd,Senior,2. Division Herrer,Vest SYD,Randers Raptors FC,Aalborg Flyers FC,2-3,Paw Friis,Jakob Terp Reelsbo
2025-2026,15571,2026-02-07,14:00,Tornhøj Idrætscenter Hal 1,Mænd,Senior,2. Division Herrer,Vest SYD,Aalborg Flyers FC,Randers Raptors FC,5-5,Patrick Huus Bols,Andreas Toft Larsen
2025-2026,15572,2026-03-15,11:00,EFI Hallen Efi Hal Hal 1,Mænd,Senior,2. Division Herrer,Vest SYD,Esbjerg Sharks,Randers Raptors FC,,,
2025-2026,15574,2026-03-28,14:00,EFI Hallen Efi Hal Hal 1,Mænd,Senior,2. Division Herrer,Vest SYD,Esbjerg Sharks,Aalborg Flyers FC,,Michael Langendorff,Martin Fløe Hansen
2025-2026,15565,2026-03-29,12:00,EFI Hallen Efi Hal Hal 1,Mænd,Senior,2. Division Herrer,Vest SYD,Esbjerg Sharks,Aalborg Flyers FC,,Jeppe Kristiansen,Kaj Andersen
2025-2026,14964,,,Benløsehallen Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Benløse FC,Vanløse Floorball,0-5,,
2025-2026,14953,,,Benløsehallen Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Benløse FC,Hvidovre Attack Floorball Club,0-5,,
2025-2026,14943,,,Vanløse Hallerne Hal 2,Mænd,Senior,2. Division Herrer,Øst NORD,Vanløse Floorball,Benløse FC,5-0,,
2025-2026,14967,,,Bellahøj Hallerne Hal 2,Mænd,Senior,2. Division Herrer,Øst NORD,FF København 2,Benløse FC,5-0,,
2025-2026,14969,,,Benløsehallen Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Benløse FC,FK Jyderup Farmers,0-5,,
2025-2026,14977,,,Avedøre Idrætscenter Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Hvidovre Attack Floorball Club,Benløse FC,5-0,,
2025-2026,14980,,,Bellahøj Hallerne Hal 2,Mænd,Senior,2. Division Herrer,Øst NORD,PI-København Floorball,Benløse FC,5-0,,
2025-2026,14948,,,Jyderup Hallen Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,FK Jyderup Farmers,Benløse FC,5-0,,
2025-2026,14925,,,Bellahøj Hallerne Hal 2,Mænd,Senior,2. Division Herrer,Øst NORD,FF København 2,Benløse FC,5-0,,
2025-2026,14932,,,Avedøre Idrætscenter Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Hvidovre Attack Floorball Club,Benløse FC,5-0,,
2025-2026,14931,2025-09-17,20:30,Bellahøj Hallerne Hal 2,Mænd,Senior,2. Division Herrer,Øst NORD,PI-København Floorball,Vanløse Floorball,1-14,Rasmus Nielsen,Niels Breitenbach
2025-2026,14929,2025-09-27,10:00,Avedøre Idrætscenter Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Hvidovre Attack Floorball Club,FF København 2,12-4,Torben Vandet,Allan Slott Rasmussen
2025-2026,14927,2025-09-28,12:30,Benløsehallen Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Benløse FC,FK Jyderup Farmers,15-3,René Hochauer,Jakob Lind Nilsson
2025-2026,14933,2025-10-01,20:30,Vanløse Hallerne Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Vanløse Floorball,FF København 2,6-11,René Hochauer,Jakob Lind Nilsson
2025-2026,14923,2025-10-05,10:00,Bellahøj Hallerne Hal 2,Mænd,Senior,2. Division Herrer,Øst NORD,FF København 2,PI-København Floorball,10-7,Wiktor Hjelm,Tobias Øvlisen
2025-2026,14935,2025-10-08,20:30,Bellahøj Hallerne Hal 2,Mænd,Senior,2. Division Herrer,Øst NORD,PI-København Floorball,Benløse FC,14-3,Rasmus Nielsen,Niels Breitenbach
2025-2026,14937,2025-10-26,10:00,Jyderup Hallen Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,FK Jyderup Farmers,Vanløse Floorball,0-12,D-Benløse FC .,Torben Vandet
2025-2026,14941,2025-11-01,12:00,Avedøre Idrætscenter Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Hvidovre Attack Floorball Club,Vanløse Floorball,2-8,Niels Breitenbach,Torben Vandet
2025-2026,14940,2025-11-02,13:00,Jyderup Hallen Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,FK Jyderup Farmers,PI-København Floorball,3-13,Tommy Hansen,Jørgen Dedenroth
2025-2026,14920,2025-11-07,19:00,Vanløse Hallerne Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Vanløse Floorball,Hvidovre Attack Floorball Club,7-5,Martin Tilde Filipsen,Wiktor Hjelm
2025-2026,14930,2025-11-09,10:00,Jyderup Hallen Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,FK Jyderup Farmers,FF København 2,1-15,Jørgen Dedenroth,Tommy Hansen
2025-2026,14950,2025-11-23,11:00,Bellahøj Hallerne Hal 2,Mænd,Senior,2. Division Herrer,Øst NORD,FF København 2,Hvidovre Attack Floorball Club,0-5,Anders Regner Christiansen,Nicolai Blom
2025-2026,14951,2025-11-30,12:30,Bellahøj Hallerne Hal 2,Mænd,Senior,2. Division Herrer,Øst NORD,FF København 2,FK Jyderup Farmers,13-1,Niels Breitenbach,Anders Regner Christiansen
2025-2026,14952,2025-11-30,13:30,Vanløse Hallerne Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Vanløse Floorball,PI-København Floorball,5-4,Remi Johansen,Torben Tykskov
2025-2026,14922,2025-12-11,20:00,Benløsehallen Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Benløse FC,Vanløse Floorball,3-7,Kristian Reenberg,Tommy Hansen
2025-2026,14947,2025-12-13,10:00,Avedøre Idrætscenter Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Hvidovre Attack Floorball Club,FK Jyderup Farmers,24-1,Micky Holdorf Petersen,Torben Tykskov
2025-2026,14946,2025-12-14,12:30,Benløsehallen Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Benløse FC,FF København 2,5-11,Niels Breitenbach,Rasmus Nielsen
2025-2026,14954,2026-01-05,19:40,Vanløse Hallerne Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,FF København 2,Vanløse Floorball,4-11,Niels Breitenbach,Rasmus Nielsen
2025-2026,14956,2026-01-08,20:00,Benløsehallen Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Benløse FC,PI-København Floorball,7-5,René Hochauer,Torben Tykskov
2025-2026,14926,2026-01-11,10:00,Jyderup Hallen Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,FK Jyderup Farmers,Hvidovre Attack Floorball Club,5-0,Kamp Aflyst,Kamp Aflyst
2025-2026,14958,2026-01-18,16:45,Vanløse Hallerne Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Vanløse Floorball,FK Jyderup Farmers,20-5,Troels Arpe-Strøm,Ronni Søderberg Andersen
2025-2026,14961,2026-01-24,13:30,Bellahøj Hallerne Hal 2,Mænd,Senior,2. Division Herrer,Øst NORD,PI-København Floorball,FK Jyderup Farmers,21-4,Christoffer Rosendahl Friis,Niclas Grand Jørgensen
2025-2026,14962,2026-01-24,16:30,Vanløse Hallerne Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Vanløse Floorball,Hvidovre Attack Floorball Club,8-6,Steffen Leholk,Tobias Pauli Schmidt
2025-2026,14965,2026-01-31,16:30,Vanløse Hallerne Hal 2,Mænd,Senior,2. Division Herrer,Øst NORD,FF København 2,PI-København Floorball,3-10,Torben Tykskov,Micky Holdorf Petersen
2025-2026,14976,2026-02-18,20:30,Bellahøj Hallerne Hal 2,Mænd,Senior,2. Division Herrer,Øst NORD,PI-København Floorball,Vanløse Floorball,2-6,Wiktor Hjelm,René Hochauer
2025-2026,14968,2026-03-01,10:00,Jyderup Hallen Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,FK Jyderup Farmers,Hvidovre Attack Floorball Club,,D-Tårnborg Idrætsforening,D-Tårnborg Idrætsforening
2025-2026,14971,2026-03-07,15:00,Avedøre Idrætscenter Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Hvidovre Attack Floorball Club,FF København 2,,Troels Arpe-Strøm,Ronni Søderberg Andersen
2025-2026,14959,2026-03-11,20:30,Bellahøj Hallerne Hal 2,Mænd,Senior,2. Division Herrer,Øst NORD,PI-København Floorball,Hvidovre Attack Floorball Club,,Anders Regner Christiansen,Tobias Øvlisen
2025-2026,14973,2026-03-15,10:00,Jyderup Hallen Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,FK Jyderup Farmers,Vanløse Floorball,,Jørgen Dedenroth,Sean Christiansen
2025-2026,14975,2026-03-22,10:00,Vanløse Hallerne Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,FF København 2,FK Jyderup Farmers,,Niels Breitenbach,Rasmus Nielsen
2025-2026,14938,2026-03-25,20:00,Avedøre Idrætscenter Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Hvidovre Attack Floorball Club,PI-København Floorball,,D-Hafnia D-Hafnia,D-Hafnia D-Hafnia
2025-2026,14978,2026-03-28,16:30,Vanløse Hallerne Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Vanløse Floorball,FF København 2,,Torben Tykskov,Micky Holdorf Petersen
2025-2026,14944,2026-04-15,20:30,Bellahøj Hallerne Hal 2,Mænd,Senior,2. Division Herrer,Øst NORD,PI-København Floorball,FF København 2,,,
2025-2026,14974,2026-04-18,13:30,Avedøre Idrætscenter Hal 1,Mænd,Senior,2. Division Herrer,Øst NORD,Hvidovre Attack Floorball Club,PI-København Floorball,,,
2025-2026,14919,2026-04-26,12:30,Bellahøj Hallerne Hal 2,Mænd,Senior,2. Division Herrer,Øst NORD,PI-København Floorball,FK Jyderup Farmers,,,
2025-2026,14991,2025-09-28,12:00,Lundtofte Idrætsplads og Hal Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Lyngby FF,Sydsjællands Floorball Club,8-3,Jan Tykjær Kristensen,Torben Tykskov
2025-2026,14994,2025-10-05,10:30,Anneks Hallen Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Herlev FC,Lyngby FF,2-12,Torben Tykskov,Ken Børge Poulsen
2025-2026,14998,2025-10-12,10:30,Anneks Hallen Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Herlev FC,Rødovre FC,3-2,Wiktor Hjelm,René Hochauer
2025-2026,14987,2025-10-26,11:00,Iselingehallen Hallen,Mænd,Senior,2. Division Herrer,Øst SYD,Sydsjællands Floorball Club,Herlev FC,4-4,Jørgen Dedenroth,Tommy Hansen
2025-2026,14985,2025-10-26,14:45,Rødovrehallen Hal 3,Mænd,Senior,2. Division Herrer,Øst SYD,Rødovre FC,Lyngby FF,8-2,René Hochauer,Jakob Lind Nilsson
2025-2026,15006,2025-11-11,20:00,Lundtofte Idrætsplads og Hal Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Lyngby FF,Rødovre FC,3-4,Niels Breitenbach,Rasmus Nielsen
2025-2026,15012,2025-11-23,12:00,DGI Huset Hallen,Mænd,Senior,2. Division Herrer,Øst SYD,Sydsjællands Floorball Club,Lyngby FF,1-5,D-HG/Næstved Floorball .,D-HG/Næstved Floorball .
2025-2026,14988,2025-11-30,15:00,Gl. Valbyhallen Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Copenhagen FC,Rødovre FC,3-4,D-Vallensbæk Floorball D-Vallensbæk Floorball,D-Vallensbæk Floorball D-Vallensbæk Floorball
2025-2026,14986,2025-12-11,19:45,Gl. Valbyhallen Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Copenhagen FC,Herlev FC,5-0,,
2025-2026,15007,2025-12-14,10:30,Anneks Hallen Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Herlev FC,Copenhagen FC,5-0,,
2025-2026,15019,2026-01-06,20:30,Rødovrehallen Hal 3,Mænd,Senior,2. Division Herrer,Øst SYD,Rødovre FC,Herlev FC,3-7,Remi Johansen,Wiktor Hjelm
2025-2026,14999,2026-01-10,14:45,Rødovrehallen Hal 3,Mænd,Senior,2. Division Herrer,Øst SYD,Rødovre FC,Sydsjællands Floorball Club,7-4,René Hochauer,Torben Tykskov
2025-2026,15017,2026-01-10,15:00,Gl. Valbyhallen Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Copenhagen FC,Lyngby FF,2-7,Ken Børge Poulsen,Wiktor Hjelm
2025-2026,15015,2026-01-18,11:00,Lundtofte Idrætsplads og Hal Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Lyngby FF,Herlev FC,5-7,D-Lyngby FF .,Anders Regner Christiansen
2025-2026,15020,2026-01-18,11:00,DGI Huset Hallen,Mænd,Senior,2. Division Herrer,Øst SYD,Sydsjællands Floorball Club,Rødovre FC,6-8,René Hochauer,Torben Tykskov
2025-2026,15023,2026-01-25,11:00,Iselingehallen Hallen,Mænd,Senior,2. Division Herrer,Øst SYD,Sydsjællands Floorball Club,Copenhagen FC,5-0,Kamp Aflyst,Kamp Aflyst
2025-2026,15002,2026-02-01,14:30,Gl. Valbyhallen Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Copenhagen FC,Sydsjællands Floorball Club,,Torben Tykskov,Micky Holdorf Petersen
2025-2026,15027,2026-02-03,20:00,Rødovrehallen Hal 3,Mænd,Senior,2. Division Herrer,Øst SYD,Rødovre FC,Lyngby FF,2-11,Tobias Øvlisen,Wiktor Hjelm
2025-2026,15028,2026-02-07,13:30,Gl. Valbyhallen Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Copenhagen FC,Herlev FC,6-4,Torben Tykskov,Ken Børge Poulsen
2025-2026,14996,2026-02-14,15:00,Lundtofte Idrætsplads og Hal Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Lyngby FF,Copenhagen FC,5-0,Tobias Øvlisen,Torben Tykskov
2025-2026,14981,2026-02-22,14:00,DGI Huset Hallen,Mænd,Senior,2. Division Herrer,Øst SYD,Sydsjællands Floorball Club,Copenhagen FC,,Troels Arpe-Strøm,Sean Christiansen
2025-2026,15009,2026-02-24,20:00,Rødovrehallen Hal 3,Mænd,Senior,2. Division Herrer,Øst SYD,Rødovre FC,Copenhagen FC,,Niels Breitenbach,Rasmus Nielsen
2025-2026,15029,2026-03-01,11:00,Iselingehallen Hallen,Mænd,Senior,2. Division Herrer,Øst SYD,Sydsjællands Floorball Club,Herlev FC,,D-Benløse FC .,D-Benløse FC .
2025-2026,15030,2026-03-01,16:00,Gl. Valbyhallen Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Copenhagen FC,Rødovre FC,,Niels Breitenbach,Rasmus Nielsen
2025-2026,15033,2026-03-03,19:30,Lundtofte Idrætsplads og Hal Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Lyngby FF,Sydsjællands Floorball Club,,Ken Børge Poulsen,Niclas Grand Jørgensen
2025-2026,15035,2026-03-14,11:00,Rødovre Stadionhal Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Rødovre FC,Sydsjællands Floorball Club,,Torben Tykskov,Micky Holdorf Petersen
2025-2026,15039,2026-03-22,10:30,Anneks Hallen Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Herlev FC,Lyngby FF,,Ken Børge Poulsen,Wiktor Hjelm
2025-2026,15043,2026-03-29,10:30,Anneks Hallen Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Herlev FC,Rødovre FC,,Torben Tykskov,Micky Holdorf Petersen
2025-2026,15041,2026-03-29,12:00,Lundtofte Idrætsplads og Hal Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Lyngby FF,Copenhagen FC,,Claus Gormsen,Anders Sørensen
2025-2026,15008,2026-04-12,10:30,Anneks Hallen Hal 1,Mænd,Senior,2. Division Herrer,Øst SYD,Herlev FC,Sydsjællands Floorball Club,,,
2025-2026,14251,,,Multicenter Sunds Hal 1,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Sunds Seahawks FC,Nordenskov Ungdoms- og Idrætsforening,5-0,,
2025-2026,14226,2025-09-22,20:30,Multicenter Sunds Hal 1,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Sunds Seahawks FC,Herning Pirates,6-3,Martin Fløe Hansen,Kaj Jensen
2025-2026,14230,2025-10-04,11:30,Helle Hallen Hallen,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Nordenskov Ungdoms- og Idrætsforening,Sunds Seahawks FC,1-8,Rasmus Haslund,Michael Langendorff
2025-2026,14224,2025-10-20,20:00,Sportscenter Herning Hal 1,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Herning Pirates,Sunds Seahawks FC,1-12,Kaj Jensen,Martin Fløe Hansen
2025-2026,14235,2025-10-25,14:00,Snejbjerg Hallerne Hallen,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Snejbjerg Snipers Floorball,Nordenskov Ungdoms- og Idrætsforening,13-1,Michael Langendorff,Thomas Højgaard Jensen
2025-2026,14229,2025-10-28,19:30,Snejbjerg Hallerne Hallen,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Snejbjerg Snipers Floorball,Bjerre Millenium Floorball 2000,9-3,Thomas Højgaard Jensen,Michael Langendorff
2025-2026,14238,2025-11-02,16:00,Råruphallen Hal 1,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Bjerre Millenium Floorball 2000,Snejbjerg Snipers Floorball,0-9,Rasmus Egsgaard,Jakob Terp Reelsbo
2025-2026,14241,2025-11-09,16:00,Råruphallen Hal 1,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Bjerre Millenium Floorball 2000,Nordenskov Ungdoms- og Idrætsforening,5-10,Frederich Rosenvold Greve,Thomas Haugaard Haugaard
2025-2026,14237,2025-11-22,11:30,Helle Hallen Hallen,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Nordenskov Ungdoms- og Idrætsforening,Sunds Seahawks FC,4-8,Kaj Jensen,Martin Fløe Hansen
2025-2026,14244,2025-11-26,19:30,Multicenter Sunds Hal 1,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Sunds Seahawks FC,Bjerre Millenium Floorball 2000,14-2,Martin Fløe Hansen,Michael Langendorff
2025-2026,14245,2025-11-29,14:00,Snejbjerg Hallerne Hallen,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Snejbjerg Snipers Floorball,Nordenskov Ungdoms- og Idrætsforening,17-1,Rasmus Egsgaard,Jakob Terp Reelsbo
2025-2026,14231,2025-12-03,20:00,Multicenter Sunds Hal 1,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Sunds Seahawks FC,Snejbjerg Snipers Floorball,9-10,Thomas Højgaard Jensen,Arild Halskov
2025-2026,14233,2025-12-06,11:30,Sportscenter Herning Hal 1,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Herning Pirates,Nordenskov Ungdoms- og Idrætsforening,13-3,Michael Langendorff,Martin Fløe Hansen
2025-2026,14227,2026-01-04,16:00,Råruphallen Hal 1,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Bjerre Millenium Floorball 2000,Nordenskov Ungdoms- og Idrætsforening,8-0,Frederich Rosenvold Greve,Thomas Haugaard Haugaard
2025-2026,14247,2026-01-10,12:00,Sportscenter Herning Hal 1,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Herning Pirates,Bjerre Millenium Floorball 2000,6-4,D-Sunds Flooball .,D-Sunds Flooball .
2025-2026,14250,2026-01-13,19:30,Snejbjerg Hallerne Hallen,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Snejbjerg Snipers Floorball,Herning Pirates,5-2,D-Sunds Flooball .,D-Sunds Flooball .
2025-2026,14257,2026-01-28,19:30,Multicenter Sunds Hal 1,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Sunds Seahawks FC,Snejbjerg Snipers Floorball,2-3,D-Herning Floorball .,D-Herning Floorball .
2025-2026,14256,2026-01-31,11:30,Helle Hallen Hallen,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Nordenskov Ungdoms- og Idrætsforening,Herning Pirates,0-7,Michael Langendorff,Martin Fløe Hansen
2025-2026,14246,2026-02-14,11:30,Helle Hallen Hallen,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Nordenskov Ungdoms- og Idrætsforening,Snejbjerg Snipers Floorball,2-11,Michael Langendorff,Kristian Reenberg
2025-2026,14258,2026-02-16,20:00,Sportscenter Herning Hal 1,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Herning Pirates,Bjerre Millenium Floorball 2000,6-6,Kaj Jensen,Martin Fløe Hansen
2025-2026,14253,2026-02-26,20:00,Helle Hallen Hallen,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Nordenskov Ungdoms- og Idrætsforening,Bjerre Millenium Floorball 2000,,Rasmus Haslund,Michael Langendorff
2025-2026,14240,2026-03-03,19:30,Snejbjerg Hallerne Hallen,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Snejbjerg Snipers Floorball,Herning Pirates,,D-Sunds Flooball .,D-Sunds Flooball .
2025-2026,14236,2026-03-08,16:00,Råruphallen Hal 1,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Bjerre Millenium Floorball 2000,Herning Pirates,,D-Århus Floorball .,D-Århus Floorball .
2025-2026,14263,2026-03-11,19:30,Multicenter Sunds Hal 1,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Sunds Seahawks FC,Bjerre Millenium Floorball 2000,,Martin Fløe Hansen,Kaj Jensen
2025-2026,14265,2026-03-14,11:30,Helle Hallen Hallen,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Nordenskov Ungdoms- og Idrætsforening,Herning Pirates,,Michael Langendorff,Martin Fløe Hansen
2025-2026,14260,2026-03-17,19:30,Snejbjerg Hallerne Hallen,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Snejbjerg Snipers Floorball,Sunds Seahawks FC,,Arild Halskov,Thomas Højgaard Jensen
2025-2026,14222,2026-03-21,13:00,Råruphallen Hal 1,Mænd,Senior,3. Division Herrer,Pulje Vest Syd,Bjerre Millenium Floorball 2000,Snejbjerg Snipers Floorball,,Rasmus Egsgaard,Jakob Terp Reelsbo
