kampId,side,rowIndex,role,number,name,born,status
83630,HOME,1,,3,Charlie Petersen,,closed
83630,HOME,2,,4,Tobias Børger Petersen,,closed
83630,HOME,3,,5,Bertram Vinther,,closed
83630,HOME,4,,6,Elias Ford Holmberg,,closed
83630,HOME,5,,9,Mathias Fischer Hoerby Jensen,,closed
83630,HOME,6,,10,Christian Holmsteen,,closed
83630,HOME,7,,11,Noel Donde,,closed
83630,HOME,8,,17,Jonathan Stausholm Carlsen,,closed
83630,HOME,9,,21,Christoffer Ray Klindtworth,,closed
83630,HOME,10,,27,Villads Bech Crawfurd,,closed
83630,HOME,11,,31,Kasper Abildgaard,,closed
83630,HOME,12,,41,Rasmus Lilleballe Poulsen,,closed
83630,HOME,13,,42,Magnus Bidstrup-Mynster,,closed
83630,HOME,14,,68,Kalle Tamminen,,closed
83630,HOME,15,,97,Rasmus Engelhardt Frie,,closed
83630,AWAY,0,,1,Mathias Holm Mikkelsen,,closed
83630,AWAY,1,,5,Kristoffer Handgaard,,closed
83630,AWAY,2,,6,Theis Hedegaard Lauridsen,,closed
83630,AWAY,3,,9,Simon Lauridsen,,closed
83630,AWAY,4,,15,André Van Enckevort,,closed
83630,AWAY,5,,17,Johan Selleby,,closed
83630,AWAY,6,,18,Daniel Ravn,,closed
83630,AWAY,7,,23,Kristian Gadegaard,,closed
83630,AWAY,8,,24,Mikkel Falsig,,closed
83630,AWAY,9,,25,Jonas Højmark,,closed
83630,AWAY,10,,27,Nicholas Holm Mikkelsen,,closed
83630,AWAY,11,,61,Søren Olesen,,closed
83630,AWAY,12,,63,August Lunddahl Mathiassen,,closed
83630,AWAY,13,,65,Lars Skytte,,closed
83630,AWAY,14,,70,Viktor Nielsen,,closed
83630,AWAY,15,,71,Mads Lindbjerg Jespersen,,closed
83630,AWAY,16,,74,Jeppe Kjærsgaard,,closed
83630,AWAY,17,,77,Mikkel Skov Nielsen,,closed
83630,AWAY,18,,97,Morten Handgaard,,closed
83629,HOME,0,,1,Mike Grunnet Bing,,closed
83629,HOME,1,,4,Viktor Gade,,closed
83629,HOME,2,,5,Nikolaj Fischer Hørby Jensen,,closed
83629,HOME,3,,8,Nicklas Christoffersen,,closed
83629,HOME,4,,10,Emil Kajgaard,,closed
83629,HOME,5,,14,Anton Madsen,,closed
83629,HOME,6,,15,Jannick Christoffersen,,closed
83629,HOME,7,,19,Andrej Nociar,,closed
83629,HOME,8,,20,Jonathan Velgaard Sørensen,,closed
83629,HOME,9,,22,Michael Lykke,,closed
83629,HOME,10,,24,Frederik Røhl-Grønbech,,closed
83629,HOME,11,,25,Jesper Schmidt,,closed
83629,HOME,12,,51,Anders Jørgensen,,closed
83629,HOME,13,,60,Rasmus Overgaard,,closed
83629,HOME,14,,74,Nicholas Mac Cabe,,closed
83629,HOME,15,,80,Emil Winther Pedersen,,closed
83629,HOME,16,,88,Casper Eiersted,,closed
83629,HOME,17,,91,Niklas Andersen,,closed
83629,HOME,18,,97,Casper Beck Nielsen,,closed
83629,HOME,19,,99,Magnuskj00,,closed
83629,AWAY,0,,1,Mike Trolle Lind,,closed
83629,AWAY,1,,4,Lucas Madsen,,closed
83629,AWAY,2,,5,Simon Damsø,,closed
83629,AWAY,3,,8,Patrick Falkenberg Møller,,closed
83629,AWAY,4,,9,Mikkel Daae,,closed
83629,AWAY,5,,10,Andre Stich,,closed
83629,AWAY,6,,12,Jannik Trolle,,closed
83629,AWAY,7,,17,Rasmus D Hermilly,,closed
83629,AWAY,8,,25,Marko W. Krogsgaard,,closed
83629,AWAY,9,,31,Simon Munkholm,,closed
83629,AWAY,10,,55,Magnus Bonavent Rasmussen,,closed
83629,AWAY,11,,86,Casper Breitenbach,,closed
83629,AWAY,12,,89,Kenneth Danielsen,,closed
83629,AWAY,13,,90,Malthe Daae Christensen,,closed
83629,AWAY,14,,92,Frederik Kobberup,,closed
83629,AWAY,15,,96,Stefan Ohrt,,closed
83608,HOME,0,,1,Lars Kjær Rasmussen,,closed
83608,HOME,1,,7,Rasmus Petersen,,closed
83608,HOME,2,,8,Jeppe Nygaard,,closed
83608,HOME,3,,9,Mathias Bergholdt,,closed
83608,HOME,4,,20,Thomas Haugaard,,closed
83608,HOME,5,,24,Lasse Pedersen,,closed
83608,HOME,6,,28,Niklas Vestergaard,,closed
83608,HOME,7,,41,Nicholai Ellebæk,,closed
83608,HOME,8,,54,Nicolai Nørup,,closed
83608,HOME,9,,77,Jeppe Grønhøj Andreasen,,closed
83608,HOME,10,,82,Frederich Rosenvold Greve,,closed
83608,HOME,11,,88,Kasper Baungaard,,closed
83608,HOME,12,,99,William Palmqvist,,closed
83608,AWAY,0,,6,Jonas Kristensen,,closed
83608,AWAY,1,,8,Vinoth Sivapalan,,closed
83608,AWAY,2,,15,Nicklas Hedemand Nielsen,,closed
83608,AWAY,3,,17,Malthe Lauridsen,,closed
83608,AWAY,4,,24,Christoffer Jensen,,closed
83608,AWAY,5,,55,Oskar Bendsen,,closed
83608,AWAY,6,,61,Jeppe Viberg,,closed
83608,AWAY,7,,77,Simon Lysdahl Sørensen,,closed
83608,AWAY,8,,88,Vitus Kuskegaard,,closed
83608,AWAY,9,,90,Tobias Holm,,closed
83628,HOME,0,,5,Elias Suensen,,closed
83628,HOME,1,,7,William Nobæk,,closed
83628,HOME,2,,12,Zimon Peters,,closed
83628,HOME,3,,13,Martin Riis,,closed
83628,HOME,4,,16,Viktor Grøn-Henriksen,,closed
83628,HOME,5,,17,Dawid Jankowski,,closed
83628,HOME,6,,19,Mathias Vestergaard,,closed
83628,HOME,7,,23,William Petersen,,closed
83628,HOME,8,,32,Jonas Gylling,,closed
83628,HOME,9,,33,Sander Pedersen,,closed
83628,HOME,10,,36,Mathias Olderkjær,,closed
83628,HOME,11,,40,David Mathiasen,,closed
83628,HOME,12,,41,Philip Monin-Vangaa,,closed
83628,HOME,13,,44,Nikolaj Brixager,,closed
83628,HOME,14,,55,Malthe Kjær,,closed
83628,HOME,15,,56,Jonas Kahn Prætorius Jørgensen,,closed
83628,HOME,16,,75,Mark Bertram,,closed
83628,HOME,17,,87,Milan Adam,,closed
83628,HOME,18,,88,Juvenal Dikacz,,closed
83628,AWAY,0,,2,Oliver Skovbo,,closed
83628,AWAY,1,,6,Kasper Kajgaard,,closed
83628,AWAY,2,,9,Frederik Tronderup Nielsen,,closed
83628,AWAY,3,,17,Anders Tengnagel,,closed
83628,AWAY,4,,20,Dennis Torp,,closed
83628,AWAY,5,,22,Simon Erlandsen,,closed
83628,AWAY,6,,27,Rasmus Bengtsson,,closed
83628,AWAY,7,,29,Kasper Abildgaard,,closed
83628,AWAY,8,,31,Marcus Fuglsang Sørensen,,closed
83628,AWAY,9,,36,Noa Læsø,,closed
83628,AWAY,10,,69,Mathias Hansen,,closed
83628,AWAY,11,,71,Magnus Nyeng Jensen,,closed
83628,AWAY,12,,77,Oscar Bjørk,,closed
83628,AWAY,13,,79,Tue Sund,,closed
83628,AWAY,14,,88,Mads Larsen,,closed
83628,AWAY,15,,92,Nicolai Flyvholm Pedersen,,closed
83628,AWAY,16,,94,Kasper Jerup,,closed
83628,AWAY,17,,95,Frederik Lentz,,closed
83628,AWAY,18,,98,Rasmus Larsen,,closed
83600,HOME,0,,10,Otto Ray Hernandez,,closed
83600,HOME,1,,13,Nils Rehn,,closed
83600,HOME,2,,14,Kasper Nørregaard,,closed
83600,HOME,3,,16,Sophus Ørnskov,,closed
83600,HOME,4,,20,Tobias Gade Langsted,,closed
83600,HOME,5,,23,Hugo Hesselager Malm,,closed
83600,HOME,6,,24,Christian Høj,,closed
83600,HOME,7,,28,Nicky Hindberg Clemmensen,,closed
83600,HOME,8,,35,Axel Rasmussen,,closed
83600,HOME,9,,48,Nicklas Møller,,closed
83600,HOME,10,,67,Daniel Mac Cabe,,closed
83600,HOME,11,,90,Nicolai Børner,,closed
83600,HOME,12,,91,Lucas Sødergaard,,closed
83600,HOME,13,,98,Jonas Bjerring Scherfig,,closed
83600,HOME,14,,99,Daniel Andersen,,closed
83600,AWAY,0,,3,Jon Precht-Sparre,,closed
83600,AWAY,1,,8,Marius Lunddahl,,closed
83600,AWAY,2,,11,Magnus Larsen,,closed
83600,AWAY,3,,15,Jacob Hansen,,closed
83600,AWAY,4,,17,Jannik L. Dalkvist,,closed
83600,AWAY,5,,25,Rasmus Kiel Jensen,,closed
83600,AWAY,6,,28,Victor Toftebjerg,,closed
83600,AWAY,7,,31,Mathias S. Madsen,,closed
83600,AWAY,8,,43,Osvald Mathiassen,,closed
83600,AWAY,9,,54,Nicklas Fugl,,closed
83600,AWAY,10,,77,Andreas Kleczewski,,closed
83600,AWAY,11,,79,Jacob Stenkilde,,closed
83600,AWAY,12,,80,Emil Madsen,,closed
83600,AWAY,13,,82,Victor Madsen,,closed
83600,AWAY,14,,83,Linus Sundquist,,closed
83600,AWAY,15,,89,Rasmus Schjerlund,,closed
83595,HOME,0,,1,Mathias Saaby Hjelm,,closed
83595,HOME,1,,7,Oskar Bach,,closed
83595,HOME,2,,10,Johan Uppström,,closed
83595,HOME,3,,11,Nicolai Højen Bertelsen,,closed
83595,HOME,4,,15,Mathias Olesen,,closed
83595,HOME,5,,17,Christian Saaby Andersen,,closed
83595,HOME,6,,22,Oliver Bager,,closed
83595,HOME,7,,23,Anton Wennbring,,closed
83595,HOME,8,,24,William Aabel,,closed
83595,HOME,9,,26,Valdemar Pedersen,,closed
83595,HOME,10,,27,Magnus Madsen,,closed
83595,HOME,11,,44,Jeppe Aarup Kristensen,,closed
83595,HOME,12,,63,Kevin Linnerup,,closed
83595,HOME,13,,64,Mads Bundgaard Poulsen,,closed
83595,HOME,14,,71,Malthe Saaby Hjelm,,closed
83595,HOME,15,,77,Anton Bendsen,,closed
83595,HOME,16,,86,Jonas Sønderby,,closed
83595,HOME,17,,92,Thais Olesen Sørensen,,closed
83595,AWAY,0,,10,Frederik Waller,,closed
83595,AWAY,1,,15,Oliver Wandy Kleis Kristensen,,closed
83595,AWAY,2,,16,Frederik Østervang,,closed
83595,AWAY,3,,20,Anders Bering,,closed
83595,AWAY,4,,21,Kristoffer Røhl Grønbech,,closed
83595,AWAY,5,,24,Patrick Mellergaard Nielsen,,closed
83595,AWAY,6,,26,Kristoffer Jensen,,closed
83595,AWAY,7,,71,Magnus Krøgh,,closed
83595,AWAY,8,,78,Gustav Wunderov,,closed
83595,AWAY,9,,81,Kasper Kaller Jensen,,closed
83595,AWAY,10,,88,Rasmus Høegh Mortensen,,closed
83595,AWAY,11,,89,Andreas Glad,,closed
83595,AWAY,12,,90,Nicklas Hoppe,,closed
83595,AWAY,13,,93,Jonas Juul Jensen,,closed
83632,HOME,0,,5,Elias Suensen,,closed
83632,HOME,1,,7,William Nobæk,,closed
83632,HOME,2,,8,Mikkel Juul Gøbel,,closed
83632,HOME,3,,12,Zimon Peters,,closed
83632,HOME,4,,13,Martin Riis,,closed
83632,HOME,5,,16,Viktor Grøn-Henriksen,,closed
83632,HOME,6,,17,Dawid Jankowski,,closed
83632,HOME,7,,23,William Petersen,,closed
83632,HOME,8,,32,Jonas Gylling,,closed
83632,HOME,9,,36,Mathias Olderkjær,,closed
83632,HOME,10,,37,Viktor Grøn-Henriksen,,closed
83632,HOME,11,,41,Philip Monin-Vangaa,,closed
83632,HOME,12,,44,Nikolaj Brixager,,closed
83632,HOME,13,,55,Malthe Kjær,,closed
83632,HOME,14,,56,Jonas Kahn Prætorius Jørgensen,,closed
83632,HOME,15,,75,Mark Bertram,,closed
83632,HOME,16,,87,Milan Adam,,closed
83632,HOME,17,,98,Mathias Mortensen,,closed
83632,AWAY,0,,3,Charlie Petersen,,closed
83632,AWAY,1,,4,Tobias Børger Petersen,,closed
83632,AWAY,2,,5,Bertram Vinther,,closed
83632,AWAY,3,,6,Elias Ford Holmberg,,closed
83632,AWAY,4,,9,Mathias Fischer Hoerby Jensen,,closed
83632,AWAY,5,,10,Christian Holmsteen,,closed
83632,AWAY,6,,11,Noel Donde,,closed
83632,AWAY,7,,17,Jonathan Stausholm Carlsen,,closed
83632,AWAY,8,,27,Villads Bech Crawfurd,,closed
83632,AWAY,9,,31,Kasper Abildgaard,,closed
83632,AWAY,10,,41,Rasmus Lilleballe Poulsen,,closed
83632,AWAY,11,,42,Magnus Bidstrup-Mynster,,closed
83632,AWAY,12,,68,Kalle Tamminen,,closed
83632,AWAY,13,,97,Rasmus Engelhardt Frie,,closed
83631,HOME,0,,2,Oliver Skovbo,,closed
83631,HOME,1,,6,Kasper Kajgaard,,closed
83631,HOME,2,,9,Frederik Tronderup Nielsen,,closed
83631,HOME,3,,17,Anders Tengnagel,,closed
83631,HOME,4,,22,Simon Erlandsen,,closed
83631,HOME,5,,23,Dennis Torp,,closed
83631,HOME,6,,27,Rasmus Bengtsson,,closed
83631,HOME,7,,29,Kasper Abildgaard,,closed
83631,HOME,8,,31,Marcus Fuglsang Sørensen,,closed
83631,HOME,9,,36,Noa Læsø,,closed
83631,HOME,10,,68,Jeppe Smidt,,closed
83631,HOME,11,,69,Mathias Hansen,,closed
83631,HOME,12,,71,Magnus Nyeng Jensen,,closed
83631,HOME,13,,77,Oscar Bjørk,,closed
83631,HOME,14,,79,Tue Sund,,closed
83631,HOME,15,,88,Mads Larsen,,closed
83631,HOME,16,,92,Nicolai Flyvholm Pedersen,,closed
83631,HOME,17,,94,Kasper Jerup,,closed
83631,HOME,18,,95,Frederik Lentz,,closed
83631,HOME,19,,98,Rasmus Larsen,,closed
83631,AWAY,0,,4,Viktor Gade,,closed
83631,AWAY,1,,5,Nikolaj Fischer Hørby Jensen,,closed
83631,AWAY,2,,8,Nicklas Christoffersen,,closed
83631,AWAY,3,,10,Emil Kajgaard,,closed
83631,AWAY,4,,14,Anton Madsen,,closed
83631,AWAY,5,,15,Jannick Christoffersen,,closed
83631,AWAY,6,,18,Casper Svane,,closed
83631,AWAY,7,,19,Andrej Nociar,,closed
83631,AWAY,8,,20,Jonathan Velgaard Sørensen,,closed
83631,AWAY,9,,22,Michael Lykke,,closed
83631,AWAY,10,,24,Frederik Røhl-Grønbech,,closed
83631,AWAY,11,,25,Jesper Schmidt,,closed
83631,AWAY,12,,51,Anders Jørgensen,,closed
83631,AWAY,13,,60,Rasmus Overgaard,,closed
83631,AWAY,14,,74,Nicholas Mac Cabe,,closed
83631,AWAY,15,,80,Emil Winther Pedersen,,closed
83631,AWAY,16,,91,Niklas Andersen,,closed
83631,AWAY,17,,99,Magnuskj00,,closed
83634,HOME,0,,3,Charlie Petersen,,closed
83634,HOME,1,,4,Tobias Børger Petersen,,closed
83634,HOME,2,,5,Bertram Vinther,,closed
83634,HOME,3,,6,Elias Ford Holmberg,,closed
83634,HOME,4,,9,Mathias Fischer Hoerby Jensen,,closed
83634,HOME,5,,10,Christian Holmsteen,,closed
83634,HOME,6,,11,Noel Donde,,closed
83634,HOME,7,,17,Jonathan Stausholm Carlsen,,closed
83634,HOME,8,,21,Christoffer Ray Klindtworth,,closed
83634,HOME,9,,27,Villads Bech Crawfurd,,closed
83634,HOME,10,,42,Magnus Bidstrup-Mynster,,closed
83634,HOME,11,,68,Kalle Tamminen,,closed
83634,HOME,12,,97,Rasmus Engelhardt Frie,,closed
83634,AWAY,0,,1,Mike Trolle Lind,,closed
83634,AWAY,1,,8,Patrick Falkenberg Møller,,closed
83634,AWAY,2,,9,Mikkel Daae,,closed
83634,AWAY,3,,10,Andre Stich,,closed
83634,AWAY,4,,12,Jannik Trolle,,closed
83634,AWAY,5,,17,Rasmus D Hermilly,,closed
83634,AWAY,6,,18,Emil Odfeldt,,closed
83634,AWAY,7,,23,Lukas Örlygursson,,closed
83634,AWAY,8,,25,Marko W. Krogsgaard,,closed
83634,AWAY,9,,40,Sebastian Visti,,closed
83634,AWAY,10,,44,Rasmus Wernblad,,closed
83634,AWAY,11,,55,Magnus Bonavent Rasmussen,,closed
83634,AWAY,12,,86,Casper Breitenbach,,closed
83634,AWAY,13,,89,Kenneth Danielsen,,closed
83634,AWAY,14,,90,Malthe Daae Christensen,,closed
83634,AWAY,15,,92,Frederik Kobberup,,closed
83634,AWAY,16,,96,Stefan Ohrt,,closed
83603,HOME,0,,10,Oskar Hovej Pedersen,,closed
83603,HOME,1,,11,Frederik Tritsaris,,closed
83603,HOME,2,,13,Viktor Heinrichas,,closed
83603,HOME,3,,15,Morten Ketelsen,,closed
83603,HOME,4,,17,Valdemar Jarløv,,closed
83603,HOME,5,,22,David Schack Puckering,,closed
83603,HOME,6,,23,Gustav Hviid,,closed
83603,HOME,7,,27,Alexander Tritsaris,,closed
83603,HOME,8,,30,Sophus Gormsen,,closed
83603,HOME,9,,31,Alexander Askov Filipsen,,closed
83603,HOME,10,,38,Jesper Veenman Jensen,,closed
83603,HOME,11,,72,Noah Lundvig,,closed
83603,HOME,12,,75,Mikkel Flarup,,closed
83603,HOME,13,,84,Nikolaj Transel,,closed
83603,HOME,14,,87,Nikolaj Hommel,,closed
83603,HOME,15,,99,William Lohmann,,closed
83603,AWAY,0,,3,Jon Precht-Sparre,,closed
83603,AWAY,1,,11,Magnus Larsen,,closed
83603,AWAY,2,,15,Jacob Hansen,,closed
83603,AWAY,3,,17,Jannik L. Dalkvist,,closed
83603,AWAY,4,,24,Jonas Hvid Nielsen,,closed
83603,AWAY,5,,28,Victor Toftebjerg,,closed
83603,AWAY,6,,31,Mathias S. Madsen,,closed
83603,AWAY,7,,43,Osvald Mathiassen,,closed
83603,AWAY,8,,54,Nicklas Fugl,,closed
83603,AWAY,9,,77,Andreas Kleczewski,,closed
83603,AWAY,10,,79,Jacob Stenkilde,,closed
83603,AWAY,11,,80,Emil Madsen,,closed
83603,AWAY,12,,82,Victor Madsen,,closed
83603,AWAY,13,,83,Linus Sundquist,,closed
83603,AWAY,14,,89,Rasmus Schjerlund,,closed
83635,HOME,0,,1,Mike Grunnet Bing,,closed
83635,HOME,1,,4,Viktor Gade,,closed
83635,HOME,2,,5,Nikolaj Fischer Hørby Jensen,,closed
83635,HOME,3,,8,Nicklas Christoffersen,,closed
83635,HOME,4,,10,Emil Kajgaard,,closed
83635,HOME,5,,14,Anton Madsen,,closed
83635,HOME,6,,15,Jannick Christoffersen,,closed
83635,HOME,7,,20,Jonathan Velgaard Sørensen,,closed
83635,HOME,8,,24,Frederik Røhl-Grønbech,,closed
83635,HOME,9,,25,Jesper Schmidt,,closed
83635,HOME,10,,51,Anders Jørgensen,,closed
83635,HOME,11,,60,Rasmus Overgaard,,closed
83635,HOME,12,,74,Nicholas Mac Cabe,,closed
83635,HOME,13,,80,Emil Winther Pedersen,,closed
83635,HOME,14,,91,Niklas Andersen,,closed
83635,HOME,15,,97,Casper Beck Nielsen,,closed
83635,HOME,16,,99,Magnuskj00,,closed
83635,AWAY,0,,1,Mathias Holm Mikkelsen,,closed
83635,AWAY,1,,5,Kristoffer Handgaard,,closed
83635,AWAY,2,,6,Theis Hedegaard Lauridsen,,closed
83635,AWAY,3,,7,Simon Møller,,closed
83635,AWAY,4,,9,Simon Lauridsen,,closed
83635,AWAY,5,,15,André Van Enckevort,,closed
83635,AWAY,6,,17,Johan Selleby,,closed
83635,AWAY,7,,18,Daniel Ravn,,closed
83635,AWAY,8,,23,Kristian Gadegaard,,closed
83635,AWAY,9,,24,Mikkel Falsig,,closed
83635,AWAY,10,,25,Jonas Højmark,,closed
83635,AWAY,11,,27,Nicholas Holm Mikkelsen,,closed
83635,AWAY,12,,37,Frederik Kjelgaard,,closed
83635,AWAY,13,,61,Søren Olesen,,closed
83635,AWAY,14,,63,August Lunddahl Mathiassen,,closed
83635,AWAY,15,,70,Viktor Nielsen,,closed
83635,AWAY,16,,71,Mads Lindbjerg Jespersen,,closed
83635,AWAY,17,,74,Jeppe Kjærsgaard,,closed
83635,AWAY,18,,77,Mikkel Skov Nielsen,,closed
83635,AWAY,19,,97,Morten Handgaard,,closed
83614,HOME,0,,3,Anton Larsen,,closed
83614,HOME,1,,15,Oliver Wandy Kleis Kristensen,,closed
83614,HOME,2,,16,Frederik Østervang,,closed
83614,HOME,3,,20,Anders Bering,,closed
83614,HOME,4,,21,Kristoffer Røhl Grønbech,,closed
83614,HOME,5,,24,Patrick Mellergaard Nielsen,,closed
83614,HOME,6,,71,Magnus Krøgh,,closed
83614,HOME,7,,76,Thor Røntved Dahl,,closed
83614,HOME,8,,78,Gustav Wunderov,,closed
83614,HOME,9,,88,Rasmus Høegh Mortensen,,closed
83614,HOME,10,,89,Andreas Glad,,closed
83614,HOME,11,,90,Nicklas Hoppe,,closed
83614,HOME,12,,93,Jonas Juul Jensen,,closed
83614,AWAY,0,,6,Jonas Kristensen,,closed
83614,AWAY,1,,8,Vinoth Sivapalan,,closed
83614,AWAY,2,,15,Nicklas Hedemand Nielsen,,closed
83614,AWAY,3,,17,Michael Lauridsen,,closed
83614,AWAY,4,,55,Oskar Bendsen,,closed
83614,AWAY,5,,61,Jeppe Viberg,,closed
83614,AWAY,6,,66,Malthe Lauridsen,,closed
83614,AWAY,7,,71,Mathias Thode Ostenfeld,,closed
83614,AWAY,8,,88,Vitus Kuskegaard,,closed
83614,AWAY,9,,90,Tobias Holm,,closed
83633,HOME,0,,2,Oliver Skovbo,,closed
83633,HOME,1,,6,Kasper Kajgaard,,closed
83633,HOME,2,,9,Frederik Tronderup Nielsen,,closed
83633,HOME,3,,17,Anders Tengnagel,,closed
83633,HOME,4,,22,Simon Erlandsen,,closed
83633,HOME,5,,23,Dennis Torp,,closed
83633,HOME,6,,27,Rasmus Bengtsson,,closed
83633,HOME,7,,29,Kasper Abildgaard,,closed
83633,HOME,8,,31,Marcus Fuglsang Sørensen,,closed
83633,HOME,9,,36,Noa Læsø,,closed
83633,HOME,10,,69,Mathias Hansen,,closed
83633,HOME,11,,71,Magnus Nyeng Jensen,,closed
83633,HOME,12,,77,Oscar Bjørk,,closed
83633,HOME,13,,79,Tue Sund,,closed
83633,HOME,14,,88,Mads Larsen,,closed
83633,HOME,15,,92,Nicolai Flyvholm Pedersen,,closed
83633,HOME,16,,94,Kasper Jerup,,closed
83633,HOME,17,,95,Frederik Lentz,,closed
83633,HOME,18,,98,Rasmus Larsen,,closed
83633,AWAY,0,,5,Elias Suensen,,closed
83633,AWAY,1,,8,Mikkel Juul Gøbel,,closed
83633,AWAY,2,,12,Zimon Peters,,closed
83633,AWAY,3,,13,Martin Riis,,closed
83633,AWAY,4,,16,Viktor Grøn-Henriksen,,closed
83633,AWAY,5,,17,Dawid Jankowski,,closed
83633,AWAY,6,,19,Mathias Vestergaard,,closed
83633,AWAY,7,,23,William Petersen,,closed
83633,AWAY,8,,32,Jonas Gylling,,closed
83633,AWAY,9,,33,Jens Gylling,,closed
83633,AWAY,10,,41,Philip Monin-Vangaa,,closed
83633,AWAY,11,,44,Nikolaj Brixager,,closed
83633,AWAY,12,,47,Jonas Kamper,,closed
83633,AWAY,13,,55,Malthe Kjær,,closed
83633,AWAY,14,,56,Jonas Kahn Prætorius Jørgensen,,closed
83633,AWAY,15,,75,Mark Bertram,,closed
83633,AWAY,16,,87,Milan Adam,,closed
83637,HOME,0,,1,Mike Trolle Lind,,closed
83637,HOME,1,,4,Lucas Madsen,,closed
83637,HOME,2,,6,Mathias Simon Thorsen,,closed
83637,HOME,3,,7,Rasmus Madsen,,closed
83637,HOME,4,,8,Patrick Falkenberg Møller,,closed
83637,HOME,5,,9,Mikkel Daae,,closed
83637,HOME,6,,10,Andre Stich,,closed
83637,HOME,7,,12,Jannik Trolle,,closed
83637,HOME,8,,13,Kean Gissing,,closed
83637,HOME,9,,17,Rasmus D Hermilly,,closed
83637,HOME,10,,18,Emil Odfeldt,,closed
83637,HOME,11,,23,Lukas Örlygursson,,closed
83637,HOME,12,,25,Marko W. Krogsgaard,,closed
83637,HOME,13,,31,Simon Munkholm,,closed
83637,HOME,14,,44,Rasmus Wernblad,,closed
83637,HOME,15,,55,Magnus Bonavent Rasmussen,,closed
83637,HOME,16,,86,Casper Breitenbach,,closed
83637,HOME,17,,89,Kenneth Danielsen,,closed
83637,HOME,18,,92,Frederik Kobberup,,closed
83637,HOME,19,,96,Stefan Ohrt,,closed
83637,AWAY,0,,3,Charlie Petersen,,closed
83637,AWAY,1,,4,Tobias Børger Petersen,,closed
83637,AWAY,2,,5,Bertram Vinther,,closed
83637,AWAY,3,,6,Elias Ford Holmberg,,closed
83637,AWAY,4,,9,Mathias Fischer Hoerby Jensen,,closed
83637,AWAY,5,,10,Christian Holmsteen,,closed
83637,AWAY,6,,11,Noel Donde,,closed
83637,AWAY,7,,17,Jonathan Stausholm Carlsen,,closed
83637,AWAY,8,,21,Christoffer Ray Klindtworth,,closed
83637,AWAY,9,,27,Villads Bech Crawfurd,,closed
83637,AWAY,10,,42,Magnus Bidstrup-Mynster,,closed
83637,AWAY,11,,68,Kalle Tamminen,,closed
83637,AWAY,12,,97,Rasmus Engelhardt Frie,,closed
83636,HOME,0,,1,Mathias Holm Mikkelsen,,closed
83636,HOME,1,,5,Kristoffer Handgaard,,closed
83636,HOME,2,,6,Theis Hedegaard Lauridsen,,closed
83636,HOME,3,,7,Simon Møller,,closed
83636,HOME,4,,9,Simon Lauridsen,,closed
83636,HOME,5,,14,Mathias Lauridsen,,closed
83636,HOME,6,,15,André Van Enckevort,,closed
83636,HOME,7,,17,Johan Selleby,,closed
83636,HOME,8,,18,Daniel Ravn,,closed
83636,HOME,9,,23,Kristian Gadegaard,,closed
83636,HOME,10,,24,Mikkel Falsig,,closed
83636,HOME,11,,25,Jonas Højmark,,closed
83636,HOME,12,,27,Nicholas Holm Mikkelsen,,closed
83636,HOME,13,,37,Frederik Kjelgaard,,closed
83636,HOME,14,,61,Søren Olesen,,closed
83636,HOME,15,,63,August Lunddahl Mathiassen,,closed
83636,HOME,16,,71,Mads Lindbjerg Jespersen,,closed
83636,HOME,17,,74,Jeppe Kjærsgaard,,closed
83636,HOME,18,,77,Mikkel Skov Nielsen,,closed
83636,HOME,19,,97,Morten Handgaard,,closed
83636,AWAY,0,,2,Oliver Skovbo,,closed
83636,AWAY,1,,6,Kasper Kajgaard,,closed
83636,AWAY,2,,9,Frederik Tronderup Nielsen,,closed
83636,AWAY,3,,17,Anders Tengnagel,,closed
83636,AWAY,4,,22,Simon Erlandsen,,closed
83636,AWAY,5,,23,Dennis Torp,,closed
83636,AWAY,6,,27,Rasmus Bengtsson,,closed
83636,AWAY,7,,29,Kasper Abildgaard,,closed
83636,AWAY,8,,31,Marcus Fuglsang Sørensen,,closed
83636,AWAY,9,,36,Noa Læsø,,closed
83636,AWAY,10,,69,Mathias Hansen,,closed
83636,AWAY,11,,71,Magnus Nyeng Jensen,,closed
83636,AWAY,12,,77,Oscar Bjørk,,closed
83636,AWAY,13,,79,Tue Sund,,closed
83636,AWAY,14,,88,Mads Larsen,,closed
83636,AWAY,15,,92,Nicolai Flyvholm Pedersen,,closed
83636,AWAY,16,,94,Kasper Jerup,,closed
83636,AWAY,17,,95,Frederik Lentz,,closed
83636,AWAY,18,,98,Rasmus Larsen,,closed
83607,HOME,0,,3,Anton Larsen,,closed
83607,HOME,1,,10,Frederik Waller,,closed
83607,HOME,2,,15,Oliver Wandy Kleis Kristensen,,closed
83607,HOME,3,,16,Frederik Østervang,,closed
83607,HOME,4,,20,Anders Bering,,closed
83607,HOME,5,,21,Kristoffer Røhl Grønbech,,closed
83607,HOME,6,,24,Patrick Mellergaard Nielsen,,closed
83607,HOME,7,,26,Kristoffer Jensen,,closed
83607,HOME,8,,71,Magnus Krøgh,,closed
83607,HOME,9,,78,Gustav Wunderov,,closed
83607,HOME,10,,81,Kasper Kaller Jensen,,closed
83607,HOME,11,,88,Rasmus Høegh Mortensen,,closed
83607,HOME,12,,89,Andreas Glad,,closed
