KampNr,Kamp,Dato,KampID,Sæson,Stadie,Periode,teamid,number,Event,Nummer,Spiller,Tid
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,1,31142,1,Goal,14,Kasper Nørregaard,308
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,1,31142,202,Penalty,88,Rasmus Ravn,328
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,1,31142,1,Goal,88,Rasmus Ravn,749
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,1,31142,0,Assist,90,Nicolai Børner,749
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,1,31142,0,Assist,91,Lucas Sødergaard,919
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,1,31142,1,Goal,14,Kasper Nørregaard,919
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,1,31141,0,Assist,84,Nikolaj Transel,977
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,1,31141,1,Goal,96,Kasper Kofoed,977
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,1,31142,0,Assist,88,Rasmus Ravn,986
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,1,31142,1,Goal,99,Daniel Andersen,986
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,1,31142,207,Penalty,48,Nicklas Møller,1006
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31142,0,Assist,2,Simon Lehnert,1223
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31142,1,Goal,48,Nicklas Møller,1223
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31141,201,Penalty,72,Noah Lundvig,1459
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31142,0,Assist,2,Simon Lehnert,1670
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31142,1,Goal,48,Nicklas Møller,1670
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31141,1,Goal,96,Kasper Kofoed,1859
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31142,1,Goal,91,Lucas Sødergaard,1903
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31142,0,Assist,13,Nils Rehn,1903
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31141,1,Goal,38,Jesper Veenman Jensen,1936
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31141,1,Goal,13,Viktor Heinrichas,1961
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31141,0,Assist,84,Nikolaj Transel,1961
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31141,208,Penalty,72,Noah Lundvig,2059
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31142,0,Assist,88,Rasmus Ravn,2063
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31142,1,Goal,90,Nicolai Børner,2063
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31142,0,Assist,88,Rasmus Ravn,2112
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31142,1,Goal,2,Simon Lehnert,2112
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31141,1,Goal,13,Viktor Heinrichas,2328
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,2,31141,0,Assist,18,David Schack Puckering,2328
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,3,31141,202,Penalty,38,Jesper Veenman Jensen,2726
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,3,31142,0,Assist,88,Rasmus Ravn,2767
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,3,31142,1,Goal,90,Nicolai Børner,2767
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,3,31142,101,Penalty,90,Nicolai Børner,3306
40052925,Vanløse Floorball - RungstedHørsholm,45332,83594,20232024,Kvalspil,3,31141,101,Penalty,84,Nikolaj Transel,3306
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,1,31148,201,Penalty,16,Frederik Østervang,433
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,1,31145,1,Goal,64,Mads Bundgaard Poulsen,471
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,1,31145,0,Assist,71,Malthe Saaby Hjelm,471
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,1,31145,1,Goal,22,Oliver Bager,686
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,1,31145,0,Assist,92,Thais Olesen Sørensen,686
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,1,31148,1,Goal,21,Kristoffer Røhl Grønbech,900
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,2,31145,1,Goal,22,Oliver Bager,1839
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,2,31145,0,Assist,92,Thais Olesen Sørensen,1839
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,2,31148,0,Assist,20,Anders Bering,1889
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,2,31148,1,Goal,21,Kristoffer Røhl Grønbech,1889
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,2,31148,207,Penalty,78,Gustav Wunderov,1989
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,2,31145,0,Assist,71,Malthe Saaby Hjelm,2089
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,2,31145,1,Goal,92,Thais Olesen Sørensen,2089
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,2,31145,207,Penalty,64,Mads Bundgaard Poulsen,2172
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,2,31145,207,Penalty,22,Oliver Bager,2366
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,3,31148,205,Penalty,78,Gustav Wunderov,2498
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,3,31148,0,Assist,71,Magnus Krøgh,2600
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,3,31148,1,Goal,89,Andreas Glad,2600
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,3,31145,0,Assist,17,Christian Saaby Andersen,2642
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,3,31145,1,Goal,92,Thais Olesen Sørensen,2642
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,3,31148,0,Assist,16,Frederik Østervang,2657
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,3,31148,1,Goal,78,Gustav Wunderov,2657
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,3,31145,0,Assist,71,Malthe Saaby Hjelm,2912
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,3,31145,1,Goal,92,Thais Olesen Sørensen,2912
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,3,31145,201,Penalty,77,Anton Bendsen,3207
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,3,31148,1,Goal,81,Kasper Kaller Jensen,3377
40052926,BFC Vendsyssel - Strandby Elling,45350,83595,20232024,Kvalspil,3,31148,0,Time-Out,,,3400
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,1,31407,1,Goal,38,mathias thode ostenfeld,98
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,1,31407,0,Assist,15,Nicklas Hedemand Nielsen,98
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,1,31403,1,Goal,9,Mathias Bergholdt,297
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,1,31407,0,Assist,24,Christoffer Jensen,518
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,1,31407,1,Goal,55,Oskar Bendsen,518
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,1,31407,0,Assist,77,Simon Lysdahl Sørensen,613
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,1,31407,1,Goal,8,Vinoth Sivapalan,613
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,1,31407,201,Penalty,55,Oskar Bendsen,889
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,2,31407,205,Penalty,72,Peter Brandt Vand,1442
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,2,31407,201,Penalty,6,Jonas Kristensen,1496
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,2,31403,101,Penalty,16,Allan Sandland,1901
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,2,31403,201,Penalty,16,Allan Sandland,1901
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,2,31403,1,Goal,8,Jeppe Nygaard,1987
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,2,31403,1,Goal,8,Jeppe Nygaard,2110
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,2,31407,0,Assist,77,Simon Lysdahl Sørensen,2218
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,2,31407,1,Goal,8,Vinoth Sivapalan,2218
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,3,31407,1,Goal,6,Jonas Kristensen,2490
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,3,31407,0,Assist,15,Nicklas Hedemand Nielsen,2490
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,3,31403,201,Penalty,24,Lasse Pedersen,2507
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,3,31403,1,Goal,8,Jeppe Nygaard,2654
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,3,31403,0,Assist,99,William Palmqvist,2654
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,3,31403,207,Penalty,9,Mathias Bergholdt,2851
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,3,31407,0,Assist,6,Jonas Kristensen,2911
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,3,31407,1,Goal,38,mathias thode ostenfeld,2911
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,3,31403,0,Time-Out,,,3442
40052927,ÅFK - Odense Floorball,45361,83596,20232024,Kvalspil,3,31403,1,Goal,8,Jeppe Nygaard,3442
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,1,31139,1,Goal,77,Andreas Kleczewski,326
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,1,31139,0,Assist,17,Jannik L. Dalkvist,326
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,1,31139,1,Goal,77,Andreas Kleczewski,561
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,1,31139,0,Assist,28,Victor Toftebjerg,561
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,2,31139,207,Penalty,80,Emil Madsen,1497
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,2,31142,201,Penalty,48,Nicklas Møller,1862
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31139,1,Goal,77,Andreas Kleczewski,2441
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31139,0,Assist,54,Nicklas Fugl,2441
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31139,0,Assist,54,Nicklas Fugl,2593
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31139,1,Goal,28,Victor Toftebjerg,2593
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31142,201,Penalty,99,Daniel Andersen,2846
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31142,220,Penalty,90,Nicolai Børner,2956
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31139,0,Assist,77,Andreas Kleczewski,2956
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31139,1,Goal,17,Jannik L. Dalkvist,2956
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31142,0,Time-Out,,,2977
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31139,1,Goal,77,Andreas Kleczewski,2977
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31139,0,Assist,17,Jannik L. Dalkvist,2977
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31139,1,Goal,77,Andreas Kleczewski,3143
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31139,0,Assist,17,Jannik L. Dalkvist,3143
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31142,101,Penalty,90,Nicolai Børner,3215
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31139,-1,Own Goal,,,3552
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31142,1,Goal,10,Otto Ray Hernandez,3572
40052931,Vanløse Floorball - Rødovre FC,45350,83600,20232024,Kvalspil,3,31142,0,Assist,14,Kasper Nørregaard,3572
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,2,31139,504,Penalty,83,Linus Sundquist,1633
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,2,31141,201,Penalty,30,Sophus Gormsen,1649
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,2,31139,1,Goal,17,Jannik L. Dalkvist,1679
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,2,31139,0,Assist,24,Jonas Hvid Nielsen,1679
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,2,31139,504,Penalty,54,Nicklas Fugl,2115
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,2,31139,1,Goal,77,Andreas Kleczewski,2149
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,2,31139,0,Assist,89,Rasmus Schjerlund,2149
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,2,31139,1,Goal,3,Jon Precht-Sparre,2197
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,2,31139,0,Assist,83,Linus Sundquist,2197
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,3,31139,1,Goal,89,Rasmus Schjerlund,2862
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,3,31141,208,Penalty,27,Alexander Tritsaris,2920
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,3,31141,208,Penalty,72,Noah Lundvig,2920
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,3,31139,1,Goal,77,Andreas Kleczewski,2969
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,3,31139,0,Assist,17,Jannik L. Dalkvist,2969
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,3,31141,1,Goal,27,Alexander Tritsaris,3050
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,3,31141,0,Assist,30,Sophus Gormsen,3050
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,3,31139,-1,Own Goal,,,3099
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,3,31139,1,Goal,83,Linus Sundquist,3507
40052934,RungstedHørsholm - Rødovre FC,45354,83603,20232024,Kvalspil,3,31139,0,Assist,89,Rasmus Schjerlund,3507
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,1,31145,1,Goal,23,Anton Wennbring,235
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,1,31145,0,Assist,86,Jonas Sønderby,235
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,1,31148,1,Goal,20,Anders Bering,312
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,1,31148,0,Assist,15,Oliver Wandy Kleis Kristensen,350
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,1,31148,1,Goal,90,Nicklas Hoppe,350
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,1,31148,0,Assist,16,Frederik Østervang,458
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,1,31148,1,Goal,89,Andreas Glad,458
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,1,31145,0,Assist,71,Malthe Saaby Hjelm,640
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,1,31145,1,Goal,22,Oliver Bager,640
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,1,31145,1,Goal,17,Christian Saaby Andersen,720
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,1,31145,0,Assist,92,Thais Olesen Sørensen,720
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,1,31145,207,Penalty,92,Thais Olesen Sørensen,904
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,1,31148,1,Goal,24,Patrick Mellergaard Nielsen,1191
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,2,31145,1,Goal,71,Malthe Saaby Hjelm,1240
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,2,31145,0,Assist,92,Thais Olesen Sørensen,1240
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,2,31145,0,Assist,71,Malthe Saaby Hjelm,1656
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,2,31145,1,Goal,22,Oliver Bager,1656
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,2,31145,1,Goal,10,Aleksander Nørgaard,2130
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,2,31145,0,Assist,86,Jonas Sønderby,2130
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,2,31148,201,Penalty,20,Anders Bering,2295
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31145,1,Goal,71,Malthe Saaby Hjelm,2435
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31145,1,Goal,71,Malthe Saaby Hjelm,2435
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31145,0,Assist,92,Thais Olesen Sørensen,2435
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31145,0,Assist,92,Thais Olesen Sørensen,2435
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31148,0,Assist,71,Magnus Krøgh,2484
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31148,1,Goal,89,Andreas Glad,2484
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31148,1,Goal,21,Kristoffer Røhl Grønbech,2787
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31148,0,Assist,89,Andreas Glad,2787
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31145,0,Assist,17,Christian Saaby Andersen,2855
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31145,1,Goal,92,Thais Olesen Sørensen,2855
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31148,1,Goal,89,Andreas Glad,3036
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31145,0,Assist,10,Aleksander Nørgaard,3057
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31145,1,Goal,86,Jonas Sønderby,3057
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31145,201,Penalty,77,Anton Bendsen,3204
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31148,0,Assist,21,Kristoffer Røhl Grønbech,3300
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31148,1,Goal,89,Andreas Glad,3300
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31148,0,Time-Out,,,3381
40052938,Strandby Elling - BFC Vendsyssel,45358,83607,20232024,Kvalspil,3,31145,1,Goal,71,Malthe Saaby Hjelm,3505
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31403,207,Penalty,54,Nicolai Nørup,68
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31403,208,Penalty,24,Lasse Pedersen,92
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31403,205,Penalty,9,Mathias Bergholdt,168
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31403,1,Goal,8,Jeppe Nygaard,190
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31403,0,Assist,8,Jeppe Nygaard,283
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31403,1,Goal,99,William Palmqvist,283
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31407,0,Time-Out,,,283
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31407,1,Goal,17,Malthe Lauridsen,385
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31403,1,Goal,8,Jeppe Nygaard,504
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31403,0,Assist,24,Lasse Pedersen,504
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31407,1,Goal,55,Oskar Bendsen,578
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31407,0,Assist,15,Nicklas Hedemand Nielsen,578
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31407,0,Assist,6,Jonas Kristensen,636
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31407,1,Goal,77,Simon Lysdahl Sørensen,636
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31403,0,Assist,20,Thomas Haugaard,773
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31403,1,Goal,7,Rasmus Petersen,773
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31403,201,Penalty,41,Nicholai Ellebæk,812
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31403,219,Penalty,9,Mathias Bergholdt,828
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31407,217,Penalty,55,Oskar Bendsen,828
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31403,0,Assist,8,Jeppe Nygaard,994
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31403,1,Goal,9,Mathias Bergholdt,994
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31403,0,Assist,54,Nicolai Nørup,1198
40052939,Odense Floorball - ÅFK,45346,83608,20232024,Kvalspil,1,31403,1,Goal,99,William Palmqvist,1198
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,1,31142,0,Penalty,35,Axel Rasmussen,65
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,1,31139,208,Penalty,25,Rasmus Kiel Jensen,345
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,1,31139,1,Goal,77,Andreas Kleczewski,881
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,1,31139,0,Assist,89,Rasmus Schjerlund,881
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,1,31139,0,Assist,43,Osvald Mathiassen,1030
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,1,31139,1,Goal,25,Rasmus Kiel Jensen,1030
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,1,31139,0,Assist,31,Mathias S. Madsen,1121
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,1,31139,1,Goal,82,Victor Madsen,1121
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,2,31142,1,Goal,35,Axel Rasmussen,1426
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,2,31142,0,Assist,88,Rasmus Ravn,1426
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,2,31139,1,Goal,3,Jon Precht-Sparre,1451
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,2,31139,0,Assist,83,Linus Sundquist,1451
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,2,31142,1,Goal,27,Mads Hansen,1808
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,2,31142,0,Assist,88,Rasmus Ravn,1808
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,2,31139,1,Goal,24,Jonas Hvid Nielsen,1846
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,2,31139,0,Assist,89,Rasmus Schjerlund,1846
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,2,31139,0,Assist,17,Jannik L. Dalkvist,1956
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,2,31139,1,Goal,24,Jonas Hvid Nielsen,1956
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,2,31142,208,Penalty,27,Mads Hansen,1981
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,2,31139,1,Goal,77,Andreas Kleczewski,2084
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,2,31139,0,Assist,17,Jannik L. Dalkvist,2084
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,2,31139,0,Assist,3,Jon Precht-Sparre,2173
40052940,Rødovre FC - Vanløse Floorball,45361,83609,20232024,Kvalspil,2,31139,1,Goal,11,Magnus Larsen,2173
