Dato,KampID,Sæson,Spiller,Nummer,H/U
2022-12-03,35335,20222023,Mads Voldum,97,U
2022-12-03,35980,20222023,Jonas Emil Kristensen,6,H
2022-12-03,35980,20222023,Vinoth Sivapalan,8,H
2022-12-03,35980,20222023,Victor Overholt,9,H
2022-12-03,35980,20222023,Nicklas Hedemand,15,H
2022-12-03,35980,20222023,Jacob Jensen Christensen,18,H
2022-12-03,35980,20222023,Emil Brouer Enevoldsen,28,H
2022-12-03,35980,20222023,Christoffer Ray Klindtworth,31,H
2022-12-03,35980,20222023,Mathias Thode Ostenfeld,38,H
2022-12-03,35980,20222023,Gustav Johannes Chatterton,62,H
2022-12-03,35980,20222023,Anton Bendsen,66,H
2022-12-03,35980,20222023,Peter Brandt Vand,72,H
2022-12-03,35980,20222023,Simon Lysdahl Sørensen,77,H
2022-12-03,35980,20222023,Vitus Kuskegaard,88,H
2022-12-03,35980,20222023,Mathias Saaby Hjelm,1,U
2022-12-03,35980,20222023,Emil Winther Pedersen,3,U
2022-12-03,35980,20222023,Kasper Kajgaard,6,U
2022-12-03,35980,20222023,Kasper Kærgaard Jerup,7,U
2022-12-03,35980,20222023,Emil Kajgaard,10,U
2022-12-03,35980,20222023,Anton Madsen,14,U
2022-12-03,35980,20222023,Niklas Juul Jensen,15,U
2022-12-03,35980,20222023,Anders Tengnagel,17,U
2022-12-03,35980,20222023,Simon Erlandsen,22,U
2022-12-03,35980,20222023,Jesper Schmidt,25,U
2022-12-03,35980,20222023,Rasmus Bengtsson,27,U
2022-12-03,35980,20222023,Marcus Fuglsang Sørensen,31,U
2022-12-03,35980,20222023,Rasmus Overgaard,60,U
2022-12-03,35980,20222023,Magnus Nyeng Jensen,71,U
2022-12-03,35980,20222023,Kasper Jensen,81,U
2022-12-03,35980,20222023,Nicolai Flyvholm Pedersen,92,U
2022-12-03,35980,20222023,Frederik Lentz,95,U
2022-12-03,35980,20222023,Rasmus Larsen,98,U
2022-12-04,35336,20222023,Andreas Nielsen Kielsen,1,H
2022-12-04,35336,20222023,Søren Jønsson,2,H
2022-12-04,35336,20222023,Anders Sørensen,7,H
2022-12-04,35336,20222023,Jakub Lyskawa,10,H
2022-12-04,35336,20222023,Kristers Kuznecovs,11,H
2022-12-04,35336,20222023,Viktor Heinrichas,13,H
2022-12-04,35336,20222023,Morten Ketelsen,15,H
2022-12-04,35336,20222023,Valdemar Jarløv,17,H
2022-12-04,35336,20222023,Julius Kjærgaard,18,H
2022-12-04,35336,20222023,Nicolai Dahl Christiansen,25,H
2022-12-04,35336,20222023,Alexander Tritsaris,27,H
2022-12-04,35336,20222023,Sophus Gormsen,30,H
2022-12-04,35336,20222023,Christian Espensen,48,H
2022-12-04,35336,20222023,Emils Ziverts,71,H
2022-12-04,35336,20222023,Nikolaj Hommel,87,H
2022-12-04,35336,20222023,Kasper Kofoed,96,H
2022-12-04,35336,20222023,Simon Lehnert,2,U
2022-12-04,35336,20222023,Fredrik Azelius,3,U
2022-12-04,35336,20222023,Niclas Hansen,7,U
2022-12-04,35336,20222023,Otto Ray Hernandez,10,U
2022-12-04,35336,20222023,Sophus Ørnskov,16,U
2022-12-04,35336,20222023,Kristoffer Fält,18,U
2022-12-04,35336,20222023,Christian Niekrenz,19,U
2022-12-04,35336,20222023,Tobias Gade Langsted,20,U
2022-12-04,35336,20222023,Nicky Hindberg Clemmensen,23,U
2022-12-04,35336,20222023,Christian Høj,24,U
2022-12-04,35336,20222023,Nicklas Møller,48,U
2022-12-04,35336,20222023,Daniel Mac Cabe,67,U
2022-12-04,35336,20222023,Lucas Sødergaard,91,U
2022-12-04,35336,20222023,Daniel Hedegaard,97,U
2022-12-04,35336,20222023,Jonas Bjerring Scherfig,98,U
2022-12-05,35958,20222023,Mike Grunnet Bing,1,H
2022-12-05,35958,20222023,Frederik Waller,5,H
2022-12-05,35958,20222023,Niklas Dahl,6,H
2022-12-05,35958,20222023,Nicklas Christoffersen,8,H
2022-12-05,35958,20222023,Niklas Skals Weedel Knøsen,9,H
2022-12-05,35958,20222023,Frederik Bøcker Jensen,10,H
2022-12-05,35958,20222023,Steffen Neve Dahl Jensen,13,H
2022-12-05,35958,20222023,Jannick Christoffersen,15,H
2022-12-05,35958,20222023,Hans Glad,20,H
2022-12-05,35958,20222023,Pauls Skuja,21,H
2022-12-05,35958,20222023,Michael Lykke,22,H
2022-12-05,35958,20222023,Rasmus Rasmussen,31,H
2022-12-05,35958,20222023,Rasmus Rasmussen,31,H
2022-12-05,35958,20222023,Jesper Lykke,45,H
2022-12-05,35958,20222023,Andrej Nociar,73,H
2022-12-05,35958,20222023,Casper Beck Nielsen,97,H
2022-12-05,35958,20222023,Mathias Holm Mikkelsen,1,U
2022-12-05,35958,20222023,Kristoffer Handgaard,5,U
2022-12-05,35958,20222023,Theis Hedegaard Lauridsen,6,U
2022-12-05,35958,20222023,Simon Møller,7,U
2022-12-05,35958,20222023,Mathias Lauridsen,14,U
2022-12-05,35958,20222023,Andre Van Enckevort,15,U
2022-12-05,35958,20222023,Johan Selleby,17,U
2022-12-05,35958,20222023,Kristian Gadegaard,23,U
2022-12-05,35958,20222023,Mikkel Falsig,24,U
2022-12-05,35958,20222023,Jonas Højmark,25,U
2022-12-05,35958,20222023,Nicholas Holm Mikkelsen,27,U
2022-12-05,35958,20222023,Frederik Kjelgaard,37,U
2022-12-05,35958,20222023,Viktor Nielsen,70,U
2022-12-05,35958,20222023,Daniel Ravn,72,U
2022-12-05,35958,20222023,Jeppe Kjærsgaard,74,U
2022-12-05,35958,20222023,Mikkel Skov Nielsen,77,U
2022-12-05,35958,20222023,Morten Handgaard,97,U
2022-12-07,35339,20222023,Mike Trolle Lind,1,H
2022-12-07,35339,20222023,Mathias Fischer Hoerby Jensen,2,H
2022-12-07,35339,20222023,Lucas Madsen,4,H
2022-12-07,35339,20222023,Simon Damsø,5,H
2022-12-07,35339,20222023,Andre Stich,10,H
2022-12-07,35339,20222023,Marcus Texius Lysdal,11,H
2022-12-07,35339,20222023,Jannik Trolle,12,H
2022-12-07,35339,20222023,Nicholas Filthuth,14,H
2022-12-07,35339,20222023,Anders Grønborg,19,H
2022-12-07,35339,20222023,Casper Lindhardt Christensen,21,H
2022-12-07,35339,20222023,Marko W. Krogsgaard,25,H
2022-12-07,35339,20222023,Sebastian Visti,40,H
2022-12-07,35339,20222023,Rasmus D Hermilly,41,H
2022-12-07,35339,20222023,Jonas Nordheim,45,H
2022-12-07,35339,20222023,Magnus Bonavent Rasmussen,55,H
2022-12-07,35339,20222023,Casper Breitenbach,86,H
2022-12-07,35339,20222023,Kenneth Danielsen,89,H
2022-12-07,35339,20222023,Malthe Daae Christensen,90,H
2022-12-07,35339,20222023,Frederik Kobberup,92,H
2022-12-07,35339,20222023,Simon Kristensen,99,H
2022-12-07,35339,20222023,Jannick Strikert,7,U
2022-12-07,35339,20222023,Nikolaj Parbo,10,U
2022-12-07,35339,20222023,Jonas Palm,11,U
2022-12-07,35339,20222023,Thomas Hviid,14,U
2022-12-07,35339,20222023,Michael Werdelin,20,U
2022-12-07,35339,20222023,Peter Steen Jensen,22,U
2022-12-07,35339,20222023,Magnus Bonne Lindevall,24,U
2022-12-07,35339,20222023,Frederik Trier Møller,26,U
2022-12-07,35339,20222023,Ole Tougaard,28,U
2022-12-07,35339,20222023,Philippe Nielsen,44,U
2022-12-07,35339,20222023,Kristian Kirk,49,U
2022-12-07,35339,20222023,Kim Thobiassen,59,U
2022-12-07,35339,20222023,Jeppe Trier,66,U
2022-12-07,35339,20222023,Johan Hagne,70,U
2022-12-07,35339,20222023,Ondrej Ceska,71,U
2022-12-07,35339,20222023,Jesper Bjørneboe,72,U
2022-12-07,35339,20222023,Jesper Schow,81,U
2022-12-07,35338,20222023,Simon Lehnert,2,H
2022-12-07,35338,20222023,Fredrik Azelius,3,H
2022-12-07,35338,20222023,Niclas Hansen,7,H
2022-12-07,35338,20222023,Otto Ray Hernandez,10,H
2022-12-07,35338,20222023,Kasper Nørregaard,14,H
2022-12-07,35338,20222023,Sophus Ørnskov,16,H
2022-12-07,35338,20222023,Kristoffer Fält,18,H
2022-12-07,35338,20222023,Christian Niekrenz,19,H
2022-12-07,35338,20222023,Tobias Gade Langsted,20,H
2022-12-07,35338,20222023,Nicky Hindberg Clemmensen,23,H
2022-12-07,35338,20222023,Nicklas Møller,48,H
2022-12-07,35338,20222023,Daniel Mac Cabe,67,H
2022-12-07,35338,20222023,Andreas Walther,77,H
2022-12-07,35338,20222023,Rasmus Ravn,88,H
2022-12-07,35338,20222023,Lucas Sødergaard,91,H
2022-12-07,35338,20222023,Daniel Hedegaard,97,H
2022-12-07,35338,20222023,Jonas Bjerring Scherfig,98,H
2022-12-07,35338,20222023,Jakob Ohlsson,2,U
2022-12-07,35338,20222023,Jon Precht-Sparre,3,U
2022-12-07,35338,20222023,Patrick Falkenberg Møller,8,U
2022-12-07,35338,20222023,Mads Kristensen,10,U
2022-12-07,35338,20222023,Rasmus Bømervang,16,U
2022-12-07,35338,20222023,Jannik L. Dalkvist,17,U
2022-12-07,35338,20222023,Oliver Ruud,19,U
2022-12-07,35338,20222023,Jonas Hvid Nielsen,24,U
2022-12-07,35338,20222023,August Lunddahl Mathiassen,53,U
2022-12-07,35338,20222023,Andreas Kleczewski,77,U
2022-12-07,35338,20222023,Jacob Stenkilde,79,U
2022-12-07,35338,20222023,Oliver Madsen,87,U
2022-12-07,35338,20222023,Magnus Møller,88,U
2022-12-07,35338,20222023,Rasmus Schjerlund Nielsen,89,U
2022-12-09,35342,20222023,Andreas Nielsen Kielsen,1,H
2022-12-09,35342,20222023,Søren Jønsson,2,H
2022-12-09,35342,20222023,Thomas Jensen,3,H
2022-12-09,35342,20222023,Anders Sørensen,7,H
2022-12-09,35342,20222023,Gustav Damgaard Larsen,8,H
2022-12-09,35342,20222023,Frederik Usterud,9,H
2022-12-09,35342,20222023,Jakub Lyskawa,10,H
2022-12-09,35342,20222023,Kristers Kuznecovs,11,H
2022-12-09,35342,20222023,Viktor Heinrichas,13,H
2022-12-09,35342,20222023,Morten Ketelsen,15,H
2022-12-09,35342,20222023,Valdemar Jarløv,17,H
2022-12-09,35342,20222023,Julius Kjærgaard,18,H
2022-12-09,35342,20222023,William Palmqvist,19,H
2022-12-09,35342,20222023,Nicolai Dahl Christiansen,25,H
2022-12-09,35342,20222023,Alexander Tritsaris,27,H
2022-12-09,35342,20222023,Sophus Gormsen,30,H
2022-12-09,35342,20222023,Christian Espensen,48,H
2022-12-09,35342,20222023,Emils Ziverts,71,H
2022-12-09,35342,20222023,Nikolaj Hommel,87,H
2022-12-09,35342,20222023,Kasper Kofoed,96,H
2022-12-09,35342,20222023,Tim Bek,1,U
2022-12-09,35342,20222023,Jakob Ohlsson,2,U
2022-12-09,35342,20222023,Patrick Falkenberg Møller,8,U
2022-12-09,35342,20222023,Rasmus Bømervang,16,U
2022-12-09,35342,20222023,Jannik L. Dalkvist,17,U
2022-12-09,35342,20222023,Jonas Hvid Nielsen,24,U
2022-12-09,35342,20222023,August Lunddahl Mathiassen,53,U
2022-12-09,35342,20222023,Andreas Kleczewski,77,U
2022-12-09,35342,20222023,Jacob Stenkilde,79,U
2022-12-09,35342,20222023,Oliver Madsen,87,U
2022-12-09,35342,20222023,Magnus Møller,88,U
2022-12-09,35342,20222023,Rasmus Schjerlund Nielsen,89,U
2022-12-10,35340,20222023,Niclas Hansen,7,H
2022-12-10,35340,20222023,Otto Ray Hernandez,10,H
2022-12-10,35340,20222023,Kasper Nørregaard,14,H
2022-12-10,35340,20222023,Sophus Ørnskov,16,H
2022-12-10,35340,20222023,Kristoffer Fält,18,H
2022-12-10,35340,20222023,Christian Niekrenz,19,H
2022-12-10,35340,20222023,Nicky Hindberg Clemmensen,23,H
2022-12-10,35340,20222023,Tobias Gade Langsted,27,H
2022-12-10,35340,20222023,Nicklas Møller,48,H
2022-12-10,35340,20222023,Daniel Mac Cabe,67,H
2022-12-10,35340,20222023,Andreas Walther,77,H
2022-12-10,35340,20222023,Rasmus Ravn,88,H
2022-12-10,35340,20222023,Lucas Sødergaard,91,H
2022-12-10,35340,20222023,Jonas Bjerring Scherfig,98,H
2022-12-10,35340,20222023,Malthe Kjær,4,U
2022-12-10,35340,20222023,Elias Suensen,5,U
2022-12-10,35340,20222023,Jeppe Huscher Andersen,10,U
2022-12-10,35340,20222023,Zimon Peters,11,U
2022-12-10,35340,20222023,Mikkel Juul Gøbel,13,U
2022-12-10,35340,20222023,Mikkel Benjamin Christensen,24,U
2022-12-10,35340,20222023,Jonas Gylling,32,U
2022-12-10,35340,20222023,Mathias De Fries Olderkjær,36,U
2022-12-10,35340,20222023,Mathias Vestergaard,40,U
2022-12-10,35340,20222023,Philip Monin-Vangaa,41,U
2022-12-10,35340,20222023,Nikolaj Brixager,44,U
2022-12-10,35340,20222023,David Mathiasen,55,U
2022-12-10,35340,20222023,Jonas Kahn Prætorius Jørgensen,56,U
2022-12-10,35340,20222023,Jonas Mønsted,66,U
2022-12-10,35340,20222023,Nicholas Maccabe,74,U
2022-12-10,35340,20222023,Mark Bertram,75,U
2022-12-10,35340,20222023,Milan Adam,87,U
2022-12-10,35340,20222023,Nicolai Børner,90,U
2022-12-10,35340,20222023,Mathias Mortensen,98,U
2022-12-11,35341,20222023,Mike Trolle Lind,1,H
2022-12-11,35341,20222023,Mathias Fischer Hoerby Jensen,2,H
2022-12-11,35341,20222023,Lucas Madsen,4,H
2022-12-11,35341,20222023,Simon Damsø,5,H
2022-12-11,35341,20222023,Andre Stich,10,H
2022-12-11,35341,20222023,Marcus Texius Lysdal,11,H
2022-12-11,35341,20222023,Jannik Trolle,12,H
2022-12-11,35341,20222023,Nicholas Filthuth,14,H
2022-12-11,35341,20222023,Rasmus D Hermilly,17,H
2022-12-11,35341,20222023,Anders Grønborg,19,H
2022-12-11,35341,20222023,Casper Lindhardt Christensen,21,H
2022-12-11,35341,20222023,Marko W. Krogsgaard,25,H
2022-12-11,35341,20222023,Sebastian Visti,40,H
2022-12-11,35341,20222023,Jonas Nordheim,45,H
2022-12-11,35341,20222023,Magnus Bonavent Rasmussen,55,H
2022-12-11,35341,20222023,Casper Breitenbach,86,H
2022-12-11,35341,20222023,Kenneth Danielsen,89,H
2022-12-11,35341,20222023,Malthe Daae Christensen,90,H
2022-12-11,35341,20222023,Frederik Kobberup,92,H
2022-12-11,35341,20222023,Simon Kristensen,99,H
2022-12-11,35341,20222023,Rasmus Børger Petersen,1,U
2022-12-11,35341,20222023,Charlie Petersen,3,U
2022-12-11,35341,20222023,Tobias Børger Petersen,4,U
2022-12-11,35341,20222023,Bertram Valiant Vinther,5,U
2022-12-11,35341,20222023,Frederik Mads Pil,9,U
2022-12-11,35341,20222023,Josef Adnan,14,U
2022-12-11,35341,20222023,Jonathan Stausholm Carlsen,17,U
2022-12-11,35341,20222023,Noel Donde,20,U
2022-12-11,35341,20222023,Christian Holmsteen,22,U
2022-12-11,35341,20222023,Villads Bech Crawfurd,27,U
2022-12-11,35341,20222023,Kasper Abildgaard,31,U
2022-12-11,35341,20222023,Rasmus Lilleballe Poulsen,41,U
2022-12-11,35341,20222023,Magnus Bidstrup-Mynster,42,U
2022-12-11,35341,20222023,Kalle Tamminen,63,U
2022-12-11,35341,20222023,Elias Ford Holmberg,69,U
2022-12-11,35341,20222023,Bertram Carlsen,88,U
2022-12-11,35341,20222023,Rasmus Engelhardt Frie,97,U
2022-12-13,35337,20222023,Rasmus Børger Petersen,1,H
2022-12-13,35337,20222023,Charlie Petersen,3,H
2022-12-13,35337,20222023,Bertram Valiant Vinther,5,H
2022-12-13,35337,20222023,Frederik Mads Pil,9,H
2022-12-13,35337,20222023,Jonathan Stausholm Carlsen,17,H
2022-12-13,35337,20222023,Noel Donde,20,H
2022-12-13,35337,20222023,Christian Holmsteen,22,H
2022-12-13,35337,20222023,Villads Bech Crawfurd,27,H
2022-12-13,35337,20222023,Kasper Abildgaard,31,H
2022-12-13,35337,20222023,Rasmus Lilleballe Poulsen,41,H
2022-12-13,35337,20222023,Magnus Bidstrup-Mynster,42,H
2022-12-13,35337,20222023,Mikkel Riis,50,H
2022-12-13,35337,20222023,Kalle Tamminen,63,H
2022-12-13,35337,20222023,Elias Ford Holmberg,69,H
2022-12-13,35337,20222023,Victor Holmsteen,77,H
2022-12-13,35337,20222023,Bertram Carlsen,88,H
2022-12-13,35337,20222023,Rasmus Engelhardt Frie,97,H
2022-12-13,35337,20222023,Malthe Kjær,4,U
2022-12-13,35337,20222023,Elias Suensen,5,U
2022-12-13,35337,20222023,Rasmus Rask Kjær Poulsen,6,U
2022-12-13,35337,20222023,Jeppe Huscher Andersen,10,U
2022-12-13,35337,20222023,Zimon Peters,11,U
2022-12-13,35337,20222023,Mikkel Benjamin Christensen,24,U
2022-12-13,35337,20222023,Jonas Gylling,32,U
2022-12-13,35337,20222023,Mathias De Fries Olderkjær,36,U
2022-12-13,35337,20222023,Mathias Vestergaard,40,U
2022-12-13,35337,20222023,Philip Monin-Vangaa,41,U
2022-12-13,35337,20222023,Nikolaj Brixager,44,U
2022-12-13,35337,20222023,David Mathiasen,55,U
2022-12-13,35337,20222023,Jonas Kahn Prætorius Jørgensen,56,U
2022-12-13,35337,20222023,Jonas Mønsted,66,U
2022-12-13,35337,20222023,Nicholas Maccabe,74,U
2022-12-13,35337,20222023,Mark Bertram,75,U
2022-12-13,35337,20222023,Milan Adam,87,U
2022-12-13,35337,20222023,Nicolai Børner,90,U
2022-12-13,35337,20222023,Mathias Mortensen,98,U
2022-12-17,35989,20222023,Victor Overholt,9,H
2022-12-17,35989,20222023,Nicklas Hedemand,15,H
2022-12-17,35989,20222023,Jacob Jensen Christensen,18,H
2022-12-17,35989,20222023,Emil Brouer Enevoldsen,28,H
2022-12-17,35989,20222023,Christoffer Ray Klindtworth,31,H
2022-12-17,35989,20222023,Mathias Thode Ostenfeld,38,H
2022-12-17,35989,20222023,Oskar Bendsen,55,H
2022-12-17,35989,20222023,Gustav Johannes Chatterton,62,H
2022-12-17,35989,20222023,Anton Bendsen,66,H
2022-12-17,35989,20222023,Peter Brandt Vand,72,H
2022-12-17,35989,20222023,Simon Lysdahl Sørensen,77,H
2022-12-17,35989,20222023,Vitus Kuskegaard,88,H
2022-12-17,35989,20222023,Jonas Palner Jensen,90,H
2022-12-17,35989,20222023,Gustav Hviid,3,U
2022-12-17,35989,20222023,Jonas Sønderby,4,U
2022-12-17,35989,20222023,Mads Sanderhoff,5,U
2022-12-17,35989,20222023,Mads Bundgaard Poulsen,9,U
2022-12-17,35989,20222023,Aleksander Nørgaard,10,U
2022-12-17,35989,20222023,Nicolai Højen Bertelsen,11,U
2022-12-17,35989,20222023,Malthe Saaby Hjelm,12,U
2022-12-17,35989,20222023,Frederik Sanderhoff,14,U
2022-12-17,35989,20222023,Mathias Olesen,15,U
2022-12-17,35989,20222023,Nicklaes André,27,U
2022-12-17,35989,20222023,Oliver Frost,29,U
2022-12-17,35989,20222023,Noa Læsø,31,U
2022-12-17,35989,20222023,Oliver Laurits Bisgaard Vestermann,38,U
2022-12-17,35989,20222023,Gustav Kibsdal,56,U
2022-12-17,35989,20222023,Gustav Kibsdal,56,U
2022-12-17,35989,20222023,Thais Olesen Sørensen,65,U
2022-12-17,35989,20222023,Rasmus Høegh Mortensen,88,U
2022-12-17,35952,20222023,Mathias Holm Mikkelsen,1,H
2022-12-17,35952,20222023,Kristoffer Handgaard,5,H
2022-12-17,35952,20222023,Theis Hedegaard Lauridsen,6,H
2022-12-17,35952,20222023,Simon Møller,7,H
2022-12-17,35952,20222023,Simon Lauridsen,9,H
2022-12-17,35952,20222023,Mathias Lauridsen,14,H
2022-12-17,35952,20222023,Andre Van Enckevort,15,H
2022-12-17,35952,20222023,Johan Selleby,17,H
2022-12-17,35952,20222023,Daniel Ravn,18,H
2022-12-17,35952,20222023,Kristian Gadegaard,23,H
2022-12-17,35952,20222023,Mikkel Falsig,24,H
2022-12-17,35952,20222023,Jonas Højmark,25,H
2022-12-17,35952,20222023,Nicholas Holm Mikkelsen,27,H
2022-12-17,35952,20222023,Frederik Kjelgaard,37,H
2022-12-17,35952,20222023,Søren Olesen,61,H
2022-12-17,35952,20222023,Viktor Nielsen,70,H
2022-12-17,35952,20222023,Mads Lindbjerg Jespersen,71,H
2022-12-17,35952,20222023,Jeppe Kjærsgaard,74,H
2022-12-17,35952,20222023,Mikkel Skov Nielsen,77,H
2022-12-17,35952,20222023,Morten Handgaard,97,H
2022-12-17,35952,20222023,Mathias Saaby Hjelm,1,U
2022-12-17,35952,20222023,Viktor Gade,4,U
2022-12-17,35952,20222023,Kasper Kajgaard,6,U
2022-12-17,35952,20222023,Søren Bjerregaard,7,U
2022-12-17,35952,20222023,Frederik Tronderup Nielsen,9,U
2022-12-17,35952,20222023,Emil Kajgaard,10,U
2022-12-17,35952,20222023,Anton Madsen,14,U
2022-12-17,35952,20222023,Anders Tengnagel,17,U
2022-12-17,35952,20222023,Simon Erlandsen,22,U
2022-12-17,35952,20222023,Dennis Torp,23,U
2022-12-17,35952,20222023,Jesper Schmidt,25,U
2022-12-17,35952,20222023,Rasmus Bengtsson,27,U
2022-12-17,35952,20222023,Rasmus Overgaard,60,U
2022-12-17,35952,20222023,Mathias Hansen,69,U
2022-12-17,35952,20222023,Magnus Nyeng Jensen,71,U
2022-12-17,35952,20222023,Mads Larsen,88,U
2022-12-17,35952,20222023,Niklas Andersen,91,U
2022-12-17,35952,20222023,Nicolai Flyvholm Pedersen,92,U
2022-12-17,35952,20222023,Frederik Lentz,95,U
2022-12-17,35952,20222023,Rasmus Larsen,98,U
2022-12-18,35344,20222023,Andreas Nielsen Kielsen,1,H
2022-12-18,35344,20222023,Søren Jønsson,2,H
2022-12-18,35344,20222023,Thomas Veenman Jensen,3,H
2022-12-18,35344,20222023,Anders Sørensen,7,H
2022-12-18,35344,20222023,Gustav Damgaard Larsen,8,H
2022-12-18,35344,20222023,Frederik Usterud,9,H
2022-12-18,35344,20222023,Jakub Lyskawa,10,H
2022-12-18,35344,20222023,Viktor Heinrichas,13,H
2022-12-18,35344,20222023,Valdemar Jarløv,17,H
2022-12-18,35344,20222023,Julius Kjærgaard,18,H
2022-12-18,35344,20222023,Nicolai Dahl Christiansen,25,H
2022-12-18,35344,20222023,Alexander Tritsaris,27,H
2022-12-18,35344,20222023,Sophus Gormsen,30,H
2022-12-18,35344,20222023,Jesper Veenman Jensen,38,H
2022-12-18,35344,20222023,Christian Espensen,48,H
2022-12-18,35344,20222023,Alexander Møller Stolpe,50,H
2022-12-18,35344,20222023,Nikolaj Hommel,87,H
2022-12-18,35344,20222023,Kasper Kofoed,96,H
2022-12-18,35344,20222023,Elias Suensen,5,U
2022-12-18,35344,20222023,Rasmus Rask Kjær Poulsen,6,U
2022-12-18,35344,20222023,Jeppe Huscher Andersen,10,U
2022-12-18,35344,20222023,Zimon Peters,11,U
2022-12-18,35344,20222023,Mikkel Benjamin Christensen,24,U
2022-12-18,35344,20222023,David Amdi De Fries,33,U
2022-12-18,35344,20222023,Mathias De Fries Olderkjær,36,U
2022-12-18,35344,20222023,Mathias Vestergaard,40,U
2022-12-18,35344,20222023,Philip Monin-Vangaa,41,U
2022-12-18,35344,20222023,Nikolaj Brixager,44,U
2022-12-18,35344,20222023,Jonas Kahn Prætorius Jørgensen,56,U
2022-12-18,35344,20222023,Nicholas Maccabe,74,U
2022-12-18,35344,20222023,Mark Bertram,75,U
2022-12-18,35344,20222023,Milan Adam,87,U
2022-12-18,35344,20222023,Nicolai Børner,90,U
2022-12-18,35344,20222023,Mathias Mortensen,98,U
2022-12-18,35343,20222023,Mike Trolle Lind,1,H
2022-12-18,35343,20222023,Mathias Fischer Hoerby Jensen,2,H
2022-12-18,35343,20222023,Simon Damsø,5,H
2022-12-18,35343,20222023,Mathias Simon Thorsen,6,H
2022-12-18,35343,20222023,Andre Stich,10,H
2022-12-18,35343,20222023,Marcus Texius Lysdal,11,H
2022-12-18,35343,20222023,Jannik Trolle,12,H
2022-12-18,35343,20222023,Nicholas Filthuth,14,H
2022-12-18,35343,20222023,Rasmus D Hermilly,17,H
2022-12-18,35343,20222023,Anders Grønborg,19,H
2022-12-18,35343,20222023,Casper Lindhardt Christensen,21,H
2022-12-18,35343,20222023,Marko W. Krogsgaard,25,H
2022-12-18,35343,20222023,Sebastian Visti,40,H
2022-12-18,35343,20222023,Jonas Nordheim,45,H
2022-12-18,35343,20222023,Magnus Bonavent Rasmussen,55,H
2022-12-18,35343,20222023,Casper Breitenbach,86,H
2022-12-18,35343,20222023,Kenneth Danielsen,89,H
2022-12-18,35343,20222023,Malthe Daae Christensen,90,H
2022-12-18,35343,20222023,Frederik Kobberup,92,H
2022-12-18,35343,20222023,Simon Kristensen,99,H
2022-12-18,35343,20222023,Fredrik Azelius,3,U
2022-12-18,35343,20222023,Niclas Hansen,7,U
2022-12-18,35343,20222023,Otto Ray Hernandez,10,U
2022-12-18,35343,20222023,Sophus Ørnskov,16,U
2022-12-18,35343,20222023,Kristoffer Fält,18,U
2022-12-18,35343,20222023,Christian Niekrenz,19,U
2022-12-18,35343,20222023,Tobias Gade Langsted,20,U
2022-12-18,35343,20222023,Magnus Nyrop,34,U
2022-12-18,35343,20222023,Daniel Mac Cabe,67,U
2022-12-18,35343,20222023,Andreas Walther,77,U
2022-12-18,35343,20222023,Rasmus Ravn,88,U
2022-12-18,35343,20222023,Lucas Sødergaard,91,U
2022-12-18,35343,20222023,Daniel Hedegaard,97,U
